date,slot,period,price,buy_kwh,em_kwh,pv_load_kwh,pv_chg_kwh,chg_kwh,dis_kwh,curt_kwh,E_kwh
2025-09-01,68,11:10-11:20,0.5007,0,0,1073.23776666667,276.603783333333,276.603783333333,0,0,4530.898935
2025-09-01,69,11:20-11:30,0.4827,0,0,1082.21641666667,274.222516666667,274.222516666667,0,0,4777.6992
2025-09-01,70,11:30-11:40,0.4785,0,0,1079.98166666667,316.599583333333,316.599583333333,0,0,5062.638825
2025-09-01,71,11:40-11:50,0.4662,0,0,1070.21433333333,274.08365,274.08365,0,0,5309.31411
2025-09-01,72,11:50-12:00,0.4432,0,0,1052.49843333333,241.221916666667,241.221916666667,0,0,5526.413835
2025-09-01,73,12:00-12:10,0.4411,0,0,1026.88833333333,290.986666666667,290.986666666667,0,0,5788.301835
2025-09-01,74,12:10-12:20,0.4551,0,0,996.61875,392.417583333333,392.417583333333,0,0,6141.47766
2025-09-01,75,12:20-12:30,0.4463,0,0,971.266633333333,423.79545,423.79545,0,0,6522.893565
2025-09-01,76,12:30-12:40,0.4113,443.412083333333,0,964.26,389.92125,833.333333333333,0,0,7272.893565
2025-09-01,77,12:40-12:50,0.5682,0,0,982.040133333333,404.47745,404.47745,0,0,7636.92327
2025-09-01,78,12:50-13:00,0.8279,0,0,995.887733333333,425.074683333333,425.074683333333,0,0,8019.490485
2025-09-01,79,13:00-13:10,0.8636,0,0,1011.92833333333,408.327916666667,408.327916666667,0,0,8386.98561
2025-09-01,80,13:10-13:20,0.8416,0,0,1057.3583,362.836516666667,362.836516666667,0,0,8713.538475
2025-09-01,81,13:20-13:30,0.8618,0,0,1072.4072,343.495433333333,343.495433333333,0,0,9022.684365
2025-09-01,82,13:30-13:40,0.8623,0,0,1052.21666666667,347.345833333333,347.345833333333,0,0,9335.295615
2025-09-01,83,13:40-13:50,0.9026,0,0,1049.02183333333,327.137316666667,327.137316666667,0,0,9629.7192
2025-09-01,84,13:50-14:00,0.9754,0,0,1037.38635,329.802933333333,329.802933333333,0,0,9926.54184
2025-09-01,85,14:00-14:10,1.0002,0,0,1028.23,321.51375,321.51375,0,0,10215.904215
2025-09-01,86,14:10-14:20,0.9978,0,0,1060.34173333333,219.687816666667,219.687816666667,0,0,10413.62325
2025-09-01,87,14:20-14:30,1.0271,0,0,1061.7932,159.227716666667,159.227716666667,0,0,10556.928195
2025-09-01,88,14:30-14:40,1.0906,0,0,1030.01166666667,153.850833333333,153.850833333333,0,0,10695.393945
2025-09-01,89,14:40-14:50,0.9376,0,0,1035.39708333333,87.08115,87.08115,0,0,10773.76698
2025-09-01,90,14:50-15:00,0.6694,0,0,1051.00943333333,25.0994666666667,25.0994666666667,0,0,10796.3565
2025-09-01,91,15:00-15:10,0.66,0,0,1056.30166666667,4.04833333333333,4.04833333333333,0,0,10800
2025-09-01,92,15:10-15:20,0.7217,13.6599499999999,0,1046.00518333333,0,0,-0,0,10800
2025-09-01,93,15:20-15:30,0.7308,49.9386166666666,0,1008.7601,0,0,-0,0,10800
2025-09-01,94,15:30-15:40,0.7534,121.5125,0,941.4125,0,0,-0,0,10800
2025-09-01,95,15:40-15:50,0.7823,224.286733333333,0,859.189683333333,0,0,-0,0,10800
2025-09-01,96,15:50-16:00,0.8055,277.530933333333,0,802.9596,0,0,-0,0,10800
2025-09-01,97,16:00-16:10,0.8271,294.580416666667,0,762.35625,0,0,-0,0,10800
2025-09-01,98,16:10-16:20,0.8519,368.638033333333,0,687.4802,0,0,-0,0,10800
2025-09-01,99,16:20-16:30,0.8791,461.10845,0,599.713166666667,0,0,-0,0,10800
2025-09-01,100,16:30-16:40,0.9024,535.868333333333,0,527.85,0,0,-0,0,10800
2025-09-01,101,16:40-16:50,0.9163,594.417,0,479.905283333333,0,0,-0,0,10800
2025-09-01,102,16:50-17:00,0.9264,642.354883333333,0,426.332066666667,0,0,-0,0,10800
2025-09-01,103,17:00-17:10,0.9462,692.132916666667,0,360.26875,0,0,-0,0,10800
2025-09-01,104,17:10-17:20,0.9742,750.630083333333,0,302.675216666667,0,0,-0,0,10800
2025-09-01,105,17:20-17:30,0.9862,781.452216666667,0,257.561766666667,0,0,-0,0,10800
2025-09-01,106,17:30-17:40,0.976,826.670833333333,0,214.8375,0,0,0,0,10800
2025-09-01,107,17:40-17:50,1.0742,935.455533333333,0,161.508766666667,0,-0,0,0,10800
2025-09-01,108,17:50-18:00,1.2313,847.140233333333,0,110.388416666667,0,0,0,0,10800
2025-09-01,109,18:00-18:10,1.2561,659.000833333333,0,66.4375,0,0,0,0,10800
2025-09-01,110,18:10-18:20,1.2447,739.133416666667,0,25.4190666666667,0,0,0,0,10800
2025-09-01,111,18:20-18:30,1.2545,808.36325,0,3.04886666666667,0,0,0,0,10800
2025-09-01,112,18:30-18:40,1.2522,761.69,0,0,0,0,0,0,10800
2025-09-01,113,18:40-18:50,1.2881,775.653833333333,0,0.0307833333333333,0,0,0,0,10800
2025-09-01,114,18:50-19:00,1.3466,0,0,0,0,0,794.25675,0,9917.4925
2025-09-01,115,19:00-19:10,1.3523,0,0,0,0,0,801.186666666666,0,9027.28509259259
2025-09-01,116,19:10-19:20,1.3445,11.8770333333334,0,0.00221666666666667,0,0,833.333333333333,0,8101.35916666667
2025-09-01,117,19:20-19:30,1.3483,2.2476166666667,0,0,0,0,833.333333333333,0,7175.43324074074
2025-09-01,118,19:30-19:40,1.349,0,0,0,0,0,779.416666666667,0,6309.41472222222
2025-09-01,119,19:40-19:50,1.3473,0,0,0,0,0,782.303383333333,0,5440.18874074074
2025-09-01,120,19:50-20:00,1.3482,0,0,0,0,0,809.280633333333,0,4540.98803703704
2025-09-01,121,20:00-20:10,1.3513,0,0,0,0,0,813.328333333333,0,3637.28988888889
2025-09-01,122,20:10-20:20,1.34,175.53125,0,0,0,0,611.3814,0,2957.97722222222
2025-09-01,123,20:20-20:30,1.3489,0,0,0,0,0,779.886166666666,0,2091.43703703704
2025-09-01,124,20:30-20:40,1.3952,0,0,0,0,0,802.293333333333,0,1200
2025-09-01,125,20:40-20:50,1.2226,815.54525,0,0,0,0,0,0,1200
2025-09-01,126,20:50-21:00,0.9332,803.7333,0,0,0,0,0,0,1200
2025-09-01,127,21:00-21:10,0.9068,795.283333333333,0,0,0,0,0,0,1200
2025-09-01,128,21:10-21:20,0.9371,827.101016666667,0,0,0,0,0,0,1200
2025-09-01,129,21:20-21:30,0.9371,822.499266666667,0,0,0,0,0,0,1200
2025-09-01,130,21:30-21:40,0.9871,784.655,0,0,0,0,-0,0,1200
2025-09-01,131,21:40-21:50,0.7764,782.786166666667,0,0,0,0,-0,0,1200
2025-09-01,132,21:50-22:00,0.4209,722.956233333333,0,0,0,0,0,0,1200
2025-09-01,133,22:00-22:10,0.3859,637.68,0,0,0,0,0,0,1200
2025-09-01,134,22:10-22:20,0.4368,662.306816666667,0,0,0,0,-0,0,1200
2025-09-01,135,22:20-22:30,0.4198,675.911866666667,0,0,0,0,0,0,1200
2025-09-01,136,22:30-22:40,0.4186,630.98,0,0,0,0,0,0,1200
2025-09-01,137,22:40-22:50,0.4241,599.713566666667,0,0,0,0,0,0,1200
2025-09-01,138,22:50-23:00,0.4237,577.660383333333,0,0,0,0,0,0,1200
2025-09-01,139,23:00-23:10,0.4248,580.441666666667,0,0,0,0,0,0,1200
2025-09-01,140,23:10-23:20,0.424,632.412366666667,0,0,0,0,0,0,1200
2025-09-01,141,23:20-23:30,0.422,635.656533333333,0,0,0,0,0,0,1200
2025-09-01,142,23:30-23:40,0.424,594.721666666667,0,0,0,0,0,0,1200
2025-09-01,143,23:40-23:50,0.4271,605.191383333333,0,0,0,0,0,0,1200
2025-09-01,144,23:50-24:00,0.4276,598.379566666667,0,0,0,0,-0,0,1200
2025-09-02,1,00:00-00:10,0.4248,1421.585,0,0,0,833.333333333333,0,0,1950
2025-09-02,2,00:10-00:20,0.4245,1488.72098333333,0,0,0,833.333333333333,0,0,2700
2025-09-02,3,00:20-00:30,0.4269,1488.38328333333,0,0,0,833.333333333333,0,0,3450
2025-09-02,4,00:30-00:40,0.4272,1422.14833333333,0,0,0,833.333333333333,0,0,4200
2025-09-02,5,00:40-00:50,0.4271,1437.19811666667,0,0,0,833.333333333333,0,0,4950
2025-09-02,6,00:50-01:00,0.4285,1451.23945,0,0,0,833.333333333333,0,0,5700
2025-09-02,7,01:00-01:10,0.4311,1250.76333333333,0,0,0,666.666666666667,0,0,6300
2025-09-02,8,01:10-01:20,0.4302,1385.00666666667,0,0,0,833.333333333333,0,0,7050
2025-09-02,9,01:20-01:30,0.4279,1404.15713333333,0,0,0,833.333333333333,0,0,7800
2025-09-02,10,01:30-01:40,0.4312,619.958333333333,0,0,0,0,0,0,7800
2025-09-02,11,01:40-01:50,0.4333,627.7184,0,0,0,0,0,0,7800
2025-09-02,12,01:50-02:00,0.4311,1440.4981,0,0,0,833.333333333333,0,0,8550
2025-09-02,13,02:00-02:10,0.4293,1417.76666666667,0,0,0,833.333333333333,0,0,9300
2025-09-02,14,02:10-02:20,0.4324,574.417933333333,0,0,0,0,0,0,9300
2025-09-02,15,02:20-02:30,0.4367,581.525433333333,0,0,0,0,0,0,9300
2025-09-02,16,02:30-02:40,0.4348,590.423333333333,0,0,0,0,0,0,9300
2025-09-02,17,02:40-02:50,0.4335,582.588733333333,0,0,0,0,0,0,9300
2025-09-02,18,02:50-03:00,0.4357,592.764766666667,0,0,0,0,0,0,9300
2025-09-02,19,03:00-03:10,0.4374,604.82,0,0,0,0,0,0,9300
2025-09-02,20,03:10-03:20,0.4371,570.501183333333,0,0,0,0,0,0,9300
2025-09-02,21,03:20-03:30,0.4356,565.968483333333,0,0,0,0,0,0,9300
2025-09-02,22,03:30-03:40,0.4353,594.083333333333,0,0,0,0,0,0,9300
2025-09-02,23,03:40-03:50,0.436,583.9606,0,0,0,0,0,0,9300
2025-09-02,24,03:50-04:00,0.4378,586.6168,0,0,0,0,0,0,9300
2025-09-02,25,04:00-04:10,0.4401,603.921666666667,0,0,0,0,0,0,9300
2025-09-02,26,04:10-04:20,0.4389,585.5392,0,0,0,0,0,0,9300
2025-09-02,27,04:20-04:30,0.4364,591.732266666667,0,0.00105,0,0,0,0,9300
2025-09-02,28,04:30-04:40,0.4393,627.451666666667,0,0,0,0,0,0,9300
2025-09-02,29,04:40-04:50,0.4422,632.171083333333,0,0,0,0,0,0,9300
2025-09-02,30,04:50-05:00,0.4395,618.546,0,0.0145666666666667,0,0,0,0,9300
2025-09-02,31,05:00-05:10,0.4333,610.771666666667,0,0,0,0,0,0,9300
2025-09-02,32,05:10-05:20,0.4439,617.152683333333,0,0,0,0,0,0,9300
2025-09-02,33,05:20-05:30,0.4301,1447.9504,0,0.20285,0,833.333333333333,0,0,10050
2025-09-02,34,05:30-05:40,0.3713,1430.00833333333,0,0,0,833.333333333333,0,0,10800
2025-09-02,35,05:40-05:50,0.5708,176.35985,0,1.45253333333333,0,0,416.512183333333,0,10337.2086851852
2025-09-02,36,05:50-06:00,0.9099,0,0,23.33425,0,0,669.55505,0,9593.25862962963
2025-09-02,37,06:00-06:10,0.9368,0,0,67.94375,0,0,757.204583333333,0,8751.9202037037
2025-09-02,38,06:10-06:20,0.8758,0,0,118.10355,0,0,706.745116666667,0,7966.64785185185
2025-09-02,39,06:20-06:30,0.8759,0,0,162.043566666667,0,0,625.64285,0,7271.48912962963
2025-09-02,40,06:30-06:40,0.8601,0,0,205.89375,0,0,585.02625,0,6621.45996296296
2025-09-02,41,06:40-06:50,0.8442,0,0,261.57605,0,0,554.786433333333,0,6005.03059259259
2025-09-02,42,06:50-07:00,0.8334,0,0,300.98115,0,0,509.240916666667,0,5439.20735185185
2025-09-02,43,07:00-07:10,0.8092,0,0,333.26875,0,0,450.372916666667,0,4938.793
2025-09-02,44,07:10-07:20,0.7972,0,0,397.672233333333,0,0,399.423266666667,0,4494.98937037037
2025-09-02,45,07:20-07:30,0.7644,0,0,465.449,0,0,352.018566666667,0,4103.85762962963
2025-09-02,46,07:30-07:40,0.6899,0,0,525.69375,0,0,276.737916666667,0,3796.37105555556
2025-09-02,47,07:40-07:50,0.86,0,0,592.602766666667,0,0,173.535116666667,0,3603.55425925926
2025-09-02,48,07:50-08:00,1.1617,0,0,641.292833333333,0,0,235.776733333333,0,3341.58011111111
2025-09-02,49,08:00-08:10,1.1683,0,0,680.51875,0,0,397.294583333333,0,2900.14168518519
2025-09-02,50,08:10-08:20,1.0956,0,0,745.165616666667,0,0,380.795766666667,0,2477.03527777778
2025-09-02,51,08:20-08:30,1.0849,0,0,801.4483,0,0,292.744666666667,0,2151.76342592593
2025-09-02,52,08:30-08:40,1.061,0,0,843.30625,0,0,243.582083333333,0,1881.11666666667
2025-09-02,53,08:40-08:50,1.043,0,0,897.559766666667,0,0,229.85145,0,1625.72616666667
2025-09-02,54,08:50-09:00,1.036,0,0,942.611133333333,0,0,178.434983333333,0,1427.46507407407
2025-09-02,55,09:00-09:10,1.0147,0,0,979.56875,0,0,102.989583333333,0,1313.0322037037
2025-09-02,56,09:10-09:20,0.9922,0,0,1032.49143333333,0,0,79.0095000000001,0,1225.24387037037
2025-09-02,57,09:20-09:30,0.97,0,0,1077.48415,0,0,22.7194833333333,0,1200
2025-09-02,58,09:30-09:40,0.9422,0,0,1056.74,55.2350000000001,55.2350000000001,0,0,1249.7115
2025-09-02,59,09:40-09:50,0.9569,0,0,1096.96895,58.8826666666667,58.8826666666667,0,0,1302.7059
2025-09-02,60,09:50-10:00,0.9977,0,0,1099.27713333333,86.57875,86.57875,0,0,1380.626775
2025-09-02,61,10:00-10:10,0.9919,0,0,1055.335,153.52125,153.52125,0,0,1518.7959
2025-09-02,62,10:10-10:20,0.9588,0,0,1078.07295,172.704583333333,172.704583333333,0,0,1674.230025
2025-09-02,63,10:20-10:30,0.9549,0,0,1073.29855,179.62205,179.62205,0,0,1835.88987
2025-09-02,64,10:30-10:40,0.9839,0,0,1026.815,205.62875,205.62875,0,0,2020.955745
2025-09-02,65,10:40-10:50,0.799,0,0,1028.84928333333,244.141316666667,244.141316666667,0,0,2240.68293
2025-09-02,66,10:50-11:00,0.5025,0,0,1053.74965,282.800833333333,282.800833333333,0,0,2495.20368
2025-09-02,67,11:00-11:10,0.4662,0,0,1072.77333333333,332.570416666667,332.570416666667,0,0,2794.517055
2025-09-02,68,11:10-11:20,0.5007,0,0,1083.30051666667,410.563883333333,410.563883333333,0,0,3164.02455
2025-09-02,69,11:20-11:30,0.4827,0,0,1078.74805,462.746816666667,462.746816666667,0,0,3580.496685
2025-09-02,70,11:30-11:40,0.4785,0,0,1072.55,456.15625,456.15625,0,0,3991.03731
2025-09-02,71,11:40-11:50,0.4662,0,0,1080.172,418.281166666666,418.281166666666,0,0,4367.49036
2025-09-02,72,11:50-12:00,0.4432,249.595883333333,0,1044.30293333333,454.953616666667,704.5495,0,0,5001.58491
2025-09-02,73,12:00-12:10,0.4411,300.501666666667,0,987.743333333333,532.831666666667,833.333333333333,0,0,5751.58491
2025-09-02,74,12:10-12:20,0.4551,0,0,993.015666666667,519.371933333333,519.371933333333,0,0,6219.01965
2025-09-02,75,12:20-12:30,0.4463,0,0,991.602033333333,512.90635,512.90635,0,0,6680.635365
2025-09-02,76,12:30-12:40,0.4113,290.367083333333,0,972.415,542.96625,833.333333333333,0,0,7430.635365
2025-09-02,77,12:40-12:50,0.5682,0,0,998.150733333333,532.6025,532.6025,0,0,7909.977615
2025-09-02,78,12:50-13:00,0.8279,0,0,1042.05181666667,492.24655,492.24655,0,0,8352.99951
2025-09-02,79,13:00-13:10,0.8636,0,0,1065.44333333333,461.606666666667,461.606666666667,0,0,8768.44551
2025-09-02,80,13:10-13:20,0.8416,0,0,1053.34345,463.868466666667,463.868466666667,0,0,9185.92713
2025-09-02,81,13:20-13:30,0.8618,0,0,1038.27691666667,434.942466666667,434.942466666667,0,0,9577.37535
2025-09-02,82,13:30-13:40,0.8623,0,0,1036.075,354.9375,354.9375,0,0,9896.8191
2025-09-02,83,13:40-13:50,0.9026,0,0,1036.11958333333,271.10865,271.10865,0,0,10140.816885
2025-09-02,84,13:50-14:00,0.9754,0,0,1035.96986666667,231.40755,231.40755,0,0,10349.08368
2025-09-02,85,14:00-14:10,1.0002,0,0,1040.08333333333,202.360416666667,202.360416666667,0,0,10531.208055
2025-09-02,86,14:10-14:20,0.9978,0,0,1053.04548333333,111.100483333333,111.100483333333,0,0,10631.19849
2025-09-02,87,14:20-14:30,1.0271,0,0,1061.95316666667,46.7893833333333,46.7893833333333,0,0,10673.308935
2025-09-02,88,14:30-14:40,1.0906,0,0,1053.23333333333,51.3979166666668,51.3979166666668,0,0,10719.56706
2025-09-02,89,14:40-14:50,0.9376,0,0,1027.84838333333,69.9811333333334,69.9811333333334,0,0,10782.55008
2025-09-02,90,14:50-15:00,0.6694,0,0,1027.8423,19.3888,19.3888,0,0,10800
2025-09-02,91,15:00-15:10,0.66,73.3258333333333,0,985.4875,0,0,0,0,10800
2025-09-02,92,15:10-15:20,0.7217,100.952183333333,0,982.199433333333,0,0,0,0,10800
2025-09-02,93,15:20-15:30,0.7308,100.1153,0,978.484933333333,0,0,0,0,10800
2025-09-02,94,15:30-15:40,0.7534,129.660416666667,0,931.40625,0,0,0,0,10800
2025-09-02,95,15:40-15:50,0.7823,214.2898,0,855.22865,0,0,0,0,10800
2025-09-02,96,15:50-16:00,0.8055,302.556166666667,0,795.743633333333,0,0,0,0,10800
2025-09-02,97,16:00-16:10,0.8271,332.250833333333,0,761.3375,0,0,0,0,10800
2025-09-02,98,16:10-16:20,0.8519,295.3894,0,721.03165,0,0,0,0,10800
2025-09-02,99,16:20-16:30,0.8791,357.6112,0,666.055433333333,0,0,0,0,10800
2025-09-02,100,16:30-16:40,0.9024,481.5125,0,608.8375,0,0,0,0,10800
2025-09-02,101,16:40-16:50,0.9163,476.3774,0,565.526316666667,0,0,0,0,10800
2025-09-02,102,16:50-17:00,0.9264,514.4036,0,507.87635,0,0,0,0,10800
2025-09-02,103,17:00-17:10,0.9462,650.161666666667,0,427.075,0,0,0,0,10800
2025-09-02,104,17:10-17:20,0.9742,753.689283333333,0,344.869666666667,0,0,0,0,10800
2025-09-02,105,17:20-17:30,0.9862,802.844983333333,0,281.3764,0,0,0,0,10800
2025-09-02,106,17:30-17:40,0.976,843.4525,0,231.4125,0,0,0,0,10800
2025-09-02,107,17:40-17:50,1.0742,910.148066666667,0,173.689666666667,0,0,0,0,10800
2025-09-02,108,17:50-18:00,1.2313,849.713666666667,0,119.9349,0,0,0,0,10800
2025-09-02,109,18:00-18:10,1.2561,726.785,0,72.725,0,0,0,0,10800
2025-09-02,110,18:10-18:20,1.2447,768.685733333333,0,24.9774166666667,0,0,0,0,10800
2025-09-02,111,18:20-18:30,1.2545,802.2512,0,0.33495,0,0,0,0,10800
2025-09-02,112,18:30-18:40,1.2522,772.621666666667,0,0,0,0,0,0,10800
2025-09-02,113,18:40-18:50,1.2881,801.054516666667,0,0.379766666666667,0,0,0,0,10800
2025-09-02,114,18:50-19:00,1.3466,0,0,0,0,0,831.0595,0,9876.60055555555
2025-09-02,115,19:00-19:10,1.3523,1.68666666666665,0,0,0,0,833.333333333333,0,8950.67462962963
2025-09-02,116,19:10-19:20,1.3445,9.65153333333334,0,0.0272666666666667,0,0,833.333333333333,0,8024.7487037037
2025-09-02,117,19:20-19:30,1.3483,0,0,0,0,0,822.675433333333,0,7110.66488888889
2025-09-02,118,19:30-19:40,1.349,0,0,0,0,0,798.663333333333,0,6223.26118518519
2025-09-02,119,19:40-19:50,1.3473,0,0,0.00195,0,0,832.37685,0,5298.39801851852
2025-09-02,120,19:50-20:00,1.3482,10.0557166666667,0,0,0,0,833.333333333333,0,4372.47209259259
2025-09-02,121,20:00-20:10,1.3513,0,0,0,0,0,816.585,0,3465.15542592593
2025-09-02,122,20:10-20:20,1.34,309.396016666666,0,0,0,0,501.757016666667,0,2907.64762962963
2025-09-02,123,20:20-20:30,1.3489,0,0,0,0,0,781.5262,0,2039.28518518519
2025-09-02,124,20:30-20:40,1.3952,0,0,0,0,0,755.356666666667,0,1200
2025-09-02,125,20:40-20:50,1.2226,809.516516666667,0,0,0,0,0,0,1200
2025-09-02,126,20:50-21:00,0.9332,822.808416666667,0,0,0,0,0,0,1200
2025-09-02,127,21:00-21:10,0.9068,785.975,0,0,0,0,0,0,1200
2025-09-02,128,21:10-21:20,0.9371,802.68915,0,0,0,0,0,0,1200
2025-09-02,129,21:20-21:30,0.9371,784.879516666667,0,0,0,0,0,0,1200
2025-09-02,130,21:30-21:40,0.9871,749.056666666667,0,0,0,0,0,0,1200
2025-09-02,131,21:40-21:50,0.7764,792.513216666667,0,0,0,0,0,0,1200
2025-09-02,132,21:50-22:00,0.4209,731.066966666667,0,0,0,0,0,0,1200
2025-09-02,133,22:00-22:10,0.3859,595.458333333333,0,0,0,0,0,0,1200
2025-09-02,134,22:10-22:20,0.4368,611.285316666667,0,0,0,0,0,0,1200
2025-09-02,135,22:20-22:30,0.4198,642.98985,0,0,0,0,0,0,1200
2025-09-02,136,22:30-22:40,0.4186,629.045,0,0,0,0,0,0,1200
2025-09-02,137,22:40-22:50,0.4241,643.069616666667,0,0,0,0,0,0,1200
2025-09-02,138,22:50-23:00,0.4237,633.139866666667,0,0,0,0,0,0,1200
2025-09-02,139,23:00-23:10,0.4248,599.875,0,0,0,0,0,0,1200
2025-09-02,140,23:10-23:20,0.424,603.401283333333,0,0,0,0,0,0,1200
2025-09-02,141,23:20-23:30,0.422,601.95165,0,0,0,0,0,0,1200
2025-09-02,142,23:30-23:40,0.424,599.113333333333,0,0,0,0,0,0,1200
2025-09-02,143,23:40-23:50,0.4271,634.119583333333,0,0,0,0,0,0,1200
2025-09-02,144,23:50-24:00,0.4276,609.2232,0,0,0,0,0,0,1200
2025-09-03,1,00:00-00:10,0.4248,1395.97,0,0,0,833.333333333333,0,0,1950
2025-09-03,2,00:10-00:20,0.4245,1466.29983333333,0,0,0,833.333333333333,0,0,2700
2025-09-03,3,00:20-00:30,0.4269,1516.15715,0,0,0,833.333333333333,0,0,3450
2025-09-03,4,00:30-00:40,0.4272,1482.94333333333,0,0,0,833.333333333333,0,0,4200
2025-09-03,5,00:40-00:50,0.4271,1441.56476666667,0,0,0,833.333333333333,0,0,4950
2025-09-03,6,00:50-01:00,0.4285,1432.52776666667,0,0,0,833.333333333333,0,0,5700
2025-09-03,7,01:00-01:10,0.4311,904.959874485596,0,0,0,291.916541152263,0,0,5962.72488703704
2025-09-03,8,01:10-01:20,0.4302,1444.5296,0,0,0,833.333333333333,0,0,6712.72488703704
2025-09-03,9,01:20-01:30,0.4279,1430.74425,0,0,0,833.333333333333,0,0,7462.72488703704
2025-09-03,10,01:30-01:40,0.4312,581.906666666667,0,0,0,0,0,0,7462.72488703704
2025-09-03,11,01:40-01:50,0.4333,570.3668,0,0,0,0,0,0,7462.72488703704
2025-09-03,12,01:50-02:00,0.4311,1401.84628333333,0,0,0,833.333333333333,0,0,8212.72488703704
2025-09-03,13,02:00-02:10,0.4293,1414.14166666667,0,0,0,833.333333333333,0,0,8962.72488703704
2025-09-03,14,02:10-02:20,0.4324,603.720466666667,0,0,0,0,0,0,8962.72488703704
2025-09-03,15,02:20-02:30,0.4367,608.582383333333,0,0,0,0,0,0,8962.72488703704
2025-09-03,16,02:30-02:40,0.4348,596.311666666667,0,0,0,0,0,0,8962.72488703704
2025-09-03,17,02:40-02:50,0.4335,594.752033333333,0,0,0,0,0,0,8962.72488703704
2025-09-03,18,02:50-03:00,0.4357,596.83555,0,0,0,0,0,0,8962.72488703704
2025-09-03,19,03:00-03:10,0.4374,604.528333333333,0,0,0,0,0,0,8962.72488703704
2025-09-03,20,03:10-03:20,0.4371,625.0889,0,0,0,0,0,0,8962.72488703704
2025-09-03,21,03:20-03:30,0.4356,616.69605,0,0,0,0,0,0,8962.72488703704
2025-09-03,22,03:30-03:40,0.4353,579.07,0,0,0,0,0,0,8962.72488703704
2025-09-03,23,03:40-03:50,0.436,560.265516666667,0,0,0,0,0,0,8962.72488703704
2025-09-03,24,03:50-04:00,0.4378,583.424666666667,0,0.0002,0,0,0,0,8962.72488703704
2025-09-03,25,04:00-04:10,0.4401,614.65,0,0,0,0,0,0,8962.72488703704
2025-09-03,26,04:10-04:20,0.4389,597.4219,0,0,0,0,0,0,8962.72488703704
2025-09-03,27,04:20-04:30,0.4364,582.842416666667,0,0.0029,0,0,0,0,8962.72488703704
2025-09-03,28,04:30-04:40,0.4393,586.543333333333,0,0,0,0,0,0,8962.72488703704
2025-09-03,29,04:40-04:50,0.4422,579.314416666667,0,0,0,0,0,0,8962.72488703704
2025-09-03,30,04:50-05:00,0.4395,601.11335,0,0.0403166666666667,0,0,0,0,8962.72488703704
2025-09-03,31,05:00-05:10,0.4333,635.821666666667,0,0,0,0,0,0,8962.72488703704
2025-09-03,32,05:10-05:20,0.4439,621.299066666667,0,0,0,0,0,0,8962.72488703704
2025-09-03,33,05:20-05:30,0.4301,1439.23605,0,0.5616,0,833.333333333333,0,0,9712.72488703704
2025-09-03,34,05:30-05:40,0.3713,1436.45166666667,0,0,0,833.333333333333,0,0,10462.724887037
2025-09-03,35,05:40-05:50,0.5708,0,0,0,0,0,591.737733333333,0,9805.23851666667
2025-09-03,36,05:50-06:00,0.9099,0,0,21.41495,0,0,659.72295,0,9072.21301666667
2025-09-03,37,06:00-06:10,0.9368,0,0,67.75625,0,0,744.197083333333,0,8245.32736851852
2025-09-03,38,06:10-06:20,0.8758,0,0,112.4409,0,0,690.301116666667,0,7478.32612777778
2025-09-03,39,06:20-06:30,0.8759,0,0,164.192183333333,0,0,616.886066666667,0,6792.89716481482
2025-09-03,40,06:30-06:40,0.8601,0,0,221.8625,0,0,581.444166666667,0,6146.84809074074
2025-09-03,41,06:40-06:50,0.8442,0,0,273.673,0,0,524.32665,0,5564.26292407407
2025-09-03,42,06:50-07:00,0.8334,0,0,338.727916666667,0,0,445.89295,0,5068.82631296296
2025-09-03,43,07:00-07:10,0.8092,0,0,414.30625,0,0,374.755416666667,0,4652.43140555556
2025-09-03,44,07:10-07:20,0.7972,0,0,477.7186,0,0,333.913133333333,0,4281.41681296296
2025-09-03,45,07:20-07:30,0.7644,0,0,544.334683333333,0,0,278.57575,0,3971.88820185185
2025-09-03,46,07:30-07:40,0.6899,0,0,614.975,0,0,189.288333333333,0,3761.56783148148
2025-09-03,47,07:40-07:50,0.86,0,0,673.02905,0,0,111.2055,0,3638.00616481482
2025-09-03,48,07:50-08:00,1.1617,0,0,729.10335,0,0,168.666316666667,0,3450.5991462963
2025-09-03,49,08:00-08:10,1.1683,0,0,786.7,0,0,286.866666666667,0,3131.85840555556
2025-09-03,50,08:10-08:20,1.0956,0,0,841.288416666667,0,0,251.238933333333,0,2852.70403518519
2025-09-03,51,08:20-08:30,1.0849,0,0,911.397233333333,0,0,157.918566666667,0,2677.23896111111
2025-09-03,52,08:30-08:40,1.061,0,0,986.96875,0,0,89.0195833333334,0,2578.32831296296
2025-09-03,53,08:40-08:50,1.043,0,0,1035.5966,0,0,34.7025333333333,0,2539.76994259259
2025-09-03,54,08:50-09:00,1.036,0,0,1066.61266666667,5.66326666666661,5.66326666666661,0,0,2544.86688259259
2025-09-03,55,09:00-09:10,1.0147,0,0,1081.18666666667,15.0383333333334,15.0383333333334,0,0,2558.40138259259
2025-09-03,56,09:10-09:20,0.9922,0,0,1094.63381666667,0,0,12.9803333333334,0,2543.97879
2025-09-03,57,09:20-09:30,0.97,0,0,1105.76065,9.72391666666666,9.72391666666666,0,0,2552.730315
2025-09-03,58,09:30-09:40,0.9422,0,0,1078.185,73.0775,73.0775,0,0,2618.500065
