class_code,sale_date,qty,revenue,avg_price,qty_am,qty_noon,qty_pm,disc_avg_price,loss_bar,weekday,is_weekend
1011010501,2022-04-26,14.113,139.246,9.86650605824417,7.433,2.323,4.357,NaN,0.07122,3,0
1011010504,2022-04-26,61.328,482.3944,7.8658100704409,12.804,13.491,35.033,6.59109535066982,0.0851533333333334,3,0
1011010801,2022-04-26,13.139,167.4491,12.7444326052211,4.434,3.825,4.88,9.1,0.0813097222222222,3,0
1011010101,2022-04-27,88.807,474.1012,5.33855664530949,32.542,26.883,29.382,1.5,0.102803,4,0
1011010201,2022-04-27,9.138,109.656,12,2.81,2.073,4.255,NaN,0.14142,4,0
1011010402,2022-04-27,2.398,22.1502,9.23694745621351,0.592,0.859,0.947,9.6,0.119747368421053,4,0
1011010501,2022-04-27,24.953,234.596,9.40151484791408,6.465,5.721,12.767,NaN,0.07122,4,0
1011010504,2022-04-27,64.366,509.2136,7.91122020942733,13.904,23.36,27.102,4.95,0.0851533333333334,4,0
1011010801,2022-04-27,27.102,252.8772,9.33057338941775,6.854,9.046,11.202,7.8778429073857,0.0813097222222222,4,0
1011010101,2022-04-28,111.594,545.7222,4.89024678746169,51.1,26.677,33.817,1.86,0.102803,5,0
1011010201,2022-04-28,11.202,134.424,12,3.57,2.399,5.233,NaN,0.14142,5,0
1011010402,2022-04-28,2.139,26.489,12.3838242169238,0.332,0.725,1.082,NaN,0.119747368421053,5,0
1011010501,2022-04-28,21.918,205.512,9.37640295647413,3.398,6.969,11.551,NaN,0.07122,5,0
1011010504,2022-04-28,80.389,660.0256,8.21039694485564,17.467,16.687,46.235,6,0.0851533333333334,5,0
1011010801,2022-04-28,16.357,185.0972,11.3160848566363,6.717,3.135,6.505,7.60148038490007,0.0813097222222222,5,0
1011010101,2022-04-29,106.052,519.2018,4.895728510542,33.132,30.044,42.876,1.975,0.102803,6,0
1011010201,2022-04-29,21.479,258.478,12.0339866846688,7.749,4.407,9.323,NaN,0.14142,6,0
1011010402,2022-04-29,7.15,81.306,11.3714685314685,5.036,1.688,0.426,NaN,0.119747368421053,6,0
1011010501,2022-04-29,29.707,234.4008,7.89042313259501,7.505,6.275,15.927,NaN,0.07122,6,0
1011010504,2022-04-29,96.804,756.4174,7.81390645014669,26.654,24.536,45.614,7.25,0.0851533333333334,6,0
1011010801,2022-04-29,24.064,338.698,14.074883643617,6.75,5.084,12.23,6.08982795049804,0.0813097222222222,6,0
1011010101,2022-04-30,142.039,857.508,6.03713064721661,74.145,32.383,35.511,NaN,0.102803,7,1
1011010201,2022-04-30,28.319,283.19,10,6.497,6.446,15.376,NaN,0.14142,7,1
1011010402,2022-04-30,9.22,82.98,9,8.539,0.681,0,NaN,0.119747368421053,7,1
1011010501,2022-04-30,35.229,318.1612,9.03122995259587,11.213,9.842,14.174,NaN,0.07122,7,1
1011010504,2022-04-30,81.21,638.9932,7.86840536879695,30.424,23.646,27.14,5.03333333333333,0.0851533333333334,7,1
1011010801,2022-04-30,34.151,348.2198,10.1964744809815,8.542,13.996,11.613,9.8,0.0813097222222222,7,1
1011010101,2022-05-01,147.275,898.6082,6.10156645730776,71.509,37.896,37.87,3.9,0.102803,1,1
1011010201,2022-05-01,23.295,232.95,10,7.481,8.935,6.879,NaN,0.14142,1,1
1011010402,2022-05-01,10.863,150.2738,13.833545061217,1.087,3.369,6.407,NaN,0.119747368421053,1,1
1011010501,2022-05-01,36.606,332.5316,9.08407364912856,13.164,9.999,13.443,NaN,0.07122,1,1
1011010504,2022-05-01,65.841,479.338,7.28023571938458,25.269,18.116,22.456,NaN,0.0851533333333334,1,1
1011010801,2022-05-01,33.083,234.767,7.09630323731222,10.616,7.223,15.244,2,0.0813097222222222,1,1
1011010101,2022-05-02,115.468,755.5264,6.54316693802612,53.456,36.325,25.687,NaN,0.102803,2,0
1011010201,2022-05-02,13.734,112.542,8.19440803844474,2.953,5.14,5.641,8,0.14142,2,0
1011010402,2022-05-02,8.503,84.8214,9.97546748206515,1.342,5.085,2.076,NaN,0.119747368421053,2,0
1011010501,2022-05-02,47.127,347.6456,7.37678188724086,23.442,10.692,12.993,6,0.07122,2,0
1011010504,2022-05-02,57.464,462.408,8.04691633022414,20.34,18.029,19.095,NaN,0.0851533333333334,2,0
1011010801,2022-05-02,42.191,336.1818,7.96809272119646,9.93,15.784,16.477,2.7,0.0813097222222222,2,0
1011010101,2022-05-03,88.193,604.928,6.85913848037826,47.94,22.695,17.558,NaN,0.102803,3,0
1011010201,2022-05-03,27.601,220.808,8,12.125,8.101,7.375,NaN,0.14142,3,0
1011010402,2022-05-03,2.868,25.812,9,1.797,1.071,0,NaN,0.119747368421053,3,0
1011010501,2022-05-03,42.378,306.558,7.23389494549059,10.203,9.156,23.019,6,0.07122,3,0
1011010504,2022-05-03,67.711,521.5,7.70185051173369,19.643,15.984,32.084,NaN,0.0851533333333334,3,0
1011010801,2022-05-03,18.375,178.925,9.7374149659864,4.106,1.941,12.328,NaN,0.0813097222222222,3,0
1011010101,2022-05-04,105.769,716.9224,6.77819020696045,53.598,25.945,26.226,NaN,0.102803,4,0
1011010201,2022-05-04,26.182,213.4388,8.15211977694599,8.878,4.639,12.665,8,0.14142,4,0
1011010402,2022-05-04,6.398,65.3256,10.2103157236636,3.15,2.545,0.703,NaN,0.119747368421053,4,0
1011010501,2022-05-04,44.495,334.2204,7.51141476570401,14.384,11.391,18.72,6,0.07122,4,0
1011010504,2022-05-04,51.194,494.5918,9.66112825721764,17.961,15.717,17.516,NaN,0.0851533333333334,4,0
1011010801,2022-05-04,27.071,219.6358,8.11332422149163,9,6.582,11.489,NaN,0.0813097222222222,4,0
1011010101,2022-05-05,90.652,559.9934,6.17739707893924,40.812,24.716,25.124,NaN,0.102803,5,0
1011010201,2022-05-05,18.79,151.748,8.07599787120809,4.947,7.01,6.833,8,0.14142,5,0
1011010402,2022-05-05,1.193,13.7306,11.5093042749371,0.542,0.424,0.227,NaN,0.119747368421053,5,0
1011010501,2022-05-05,26.05,210.7572,8.09048752399232,8.689,4.064,13.297,6,0.07122,5,0
1011010504,2022-05-05,32.252,311.6298,9.66234031998015,6.851,9.224,16.177,NaN,0.0851533333333334,5,0
1011010801,2022-05-05,16.992,136.4112,8.02796610169491,3.911,3.243,9.838,NaN,0.0813097222222222,5,0
1011010101,2022-05-06,95.683,596.7356,6.23658957181527,40.538,22.341,32.804,NaN,0.102803,6,0
1011010201,2022-05-06,20.488,168.0296,8.20136665365092,4.825,4.518,11.145,8,0.14142,6,0
1011010402,2022-05-06,3.42,37.1198,10.8537426900585,1.8,1.339,0.281,NaN,0.119747368421053,6,0
1011010501,2022-05-06,32.15,237.9684,7.40181648522551,10.209,5.524,16.417,6,0.07122,6,0
1011010504,2022-05-06,56.612,430.035,7.59618102169151,20.516,9.942,26.154,NaN,0.0851533333333334,6,0
1011010801,2022-05-06,19.454,183.5774,9.43648606970289,6.916,4.524,8.014,NaN,0.0813097222222222,6,0
1011010101,2022-05-07,113.896,720.4954,6.3259060897661,51.595,21.321,40.98,NaN,0.102803,7,1
1011010201,2022-05-07,23.375,140.25,6,10.237,5.805,7.333,NaN,0.14142,7,1
1011010402,2022-05-07,4.66,47.6844,10.2327038626609,3.316,0.943,0.401,NaN,0.119747368421053,7,1
1011010501,2022-05-07,34.564,317.1292,9.17513019326467,10.548,11.995,12.021,6,0.07122,7,1
1011010504,2022-05-07,86.212,548.458,6.36173618521783,37.273,21.325,27.614,NaN,0.0851533333333334,7,1
1011010801,2022-05-07,34.837,240.7726,6.91140454114878,9.679,4.061,21.097,2,0.0813097222222222,7,1
1011010101,2022-05-08,116.519,746.6144,6.40766226967276,62.537,27.387,26.595,NaN,0.102803,1,1
1011010201,2022-05-08,42.607,255.642,6,14.229,10.287,18.091,NaN,0.14142,1,1
1011010402,2022-05-08,4.476,48.5658,10.8502680965147,1.407,1.406,1.663,NaN,0.119747368421053,1,1
1011010501,2022-05-08,33.433,285.324,8.53420273382586,14.473,5.851,13.109,6,0.07122,1,1
1011010504,2022-05-08,86.554,579.6204,6.69663331561799,32.394,19.135,35.025,NaN,0.0851533333333334,1,1
1011010801,2022-05-08,35.067,331.5266,9.45409074058231,15.127,8.676,11.264,NaN,0.0813097222222222,1,1
1011010101,2022-05-09,91.68,638.0502,6.95953534031413,34.912,27.864,28.904,6,0.102803,2,0
1011010201,2022-05-09,29.087,232.696,8,6.069,10.127,12.891,NaN,0.14142,2,0
1011010402,2022-05-09,3.538,43.7094,12.3542679479932,0.826,1.049,1.663,NaN,0.119747368421053,2,0
1011010501,2022-05-09,34.866,289.986,8.31715711581483,16.118,10.28,8.468,NaN,0.07122,2,0
1011010504,2022-05-09,55.773,399.5404,7.16368852312051,17.36,13.482,24.931,NaN,0.0851533333333334,2,0
1011010801,2022-05-09,34.581,275.9038,7.97847951187068,8.005,8.636,17.94,2,0.0813097222222222,2,0
1011010101,2022-05-10,95.42,603.1856,6.32137497380004,39.547,17.869,38.004,6,0.102803,3,0
1011010201,2022-05-10,22.638,181.104,8,5.502,7.889,9.247,NaN,0.14142,3,0
1011010402,2022-05-10,5.181,63.3828,12.2337000579039,3.014,1.145,1.022,NaN,0.119747368421053,3,0
1011010501,2022-05-10,13.224,146.094,11.0476406533575,4.604,2.782,5.838,NaN,0.07122,3,0
1011010504,2022-05-10,59.294,401.5956,6.77295510506965,14.748,17.664,26.882,NaN,0.0851533333333334,3,0
1011010801,2022-05-10,9.417,138.3566,14.6922162047361,4.39,3.854,1.173,NaN,0.0813097222222222,3,0
1011010101,2022-05-11,86.213,550.5192,6.38557062159999,35.218,18.954,32.041,6,0.102803,4,0
1011010201,2022-05-11,19.261,154.088,8,3.592,3.318,12.351,NaN,0.14142,4,0
1011010402,2022-05-11,2.043,67.6206,33.0986784140969,0.234,1.809,0,NaN,0.119747368421053,4,0
1011010501,2022-05-11,15.419,162.63,10.5473766132693,5.233,2.541,7.645,NaN,0.07122,4,0
1011010504,2022-05-11,42.635,294.0408,6.89669989445291,13.396,7.332,21.907,NaN,0.0851533333333334,4,0
1011010801,2022-05-11,20.87,229.326,10.9883085769046,8.515,1.536,10.819,NaN,0.0813097222222222,4,0
1011010101,2022-05-12,79.619,551.176,6.92266921212273,30.756,17.229,31.634,6,0.102803,5,0
1011010201,2022-05-12,24.59,196.72,8,10.454,5.139,8.997,NaN,0.14142,5,0
1011010402,2022-05-12,5.134,60.387,11.7621737436697,1.518,3.426,0.19,NaN,0.119747368421053,5,0
1011010501,2022-05-12,22.173,193.796,8.74017949758716,9.291,3.309,9.573,NaN,0.07122,5,0
1011010504,2022-05-12,37.193,280.3704,7.53825719893528,11.369,10.851,14.973,NaN,0.0851533333333334,5,0
1011010801,2022-05-12,21.925,166.815,7.60843785632839,9.197,2.778,9.95,2,0.0813097222222222,5,0
1011010101,2022-05-13,102.98,705.4628,6.85048358904642,41.759,24.861,36.36,6,0.102803,6,0
1011010201,2022-05-13,21.993,175.944,8,9.798,4.522,7.673,NaN,0.14142,6,0
1011010402,2022-05-13,2.792,65.25,23.3703438395415,1.048,1.496,0.248,NaN,0.119747368421053,6,0
1011010501,2022-05-13,45.528,383.834,8.43072395009664,11.392,14.125,20.011,NaN,0.07122,6,0
1011010504,2022-05-13,58.386,451.2604,7.72891446579659,19.741,15.311,23.334,NaN,0.0851533333333334,6,0
1011010801,2022-05-13,26.1,206.28,7.90344827586207,9.189,6.154,10.757,2,0.0813097222222222,6,0
1011010101,2022-05-14,159.404,1153.6584,7.23732403201927,75.622,43.886,39.896,6,0.102803,7,1
1011010201,2022-05-14,48.521,388.168,8,15.981,14.36,18.18,NaN,0.14142,7,1
1011010402,2022-05-14,11.341,126.3278,11.139035358434,8.422,0.909,2.01,NaN,0.119747368421053,7,1
1011010501,2022-05-14,51.014,498.366,9.76920061159682,20.016,11.205,19.793,NaN,0.07122,7,1
1011010504,2022-05-14,79.242,524.406,6.61777845082154,25.207,24.601,29.434,NaN,0.0851533333333334,7,1
1011010801,2022-05-14,26.77,298.1148,11.1361524094135,9.133,11.455,6.182,NaN,0.0813097222222222,7,1
1011010101,2022-05-15,157.108,1009.9604,6.42844667362579,74.085,41.184,41.839,6,0.102803,1,1
1011010201,2022-05-15,43.781,350.248,8,17.237,11.999,14.545,NaN,0.14142,1,1
1011010402,2022-05-15,6.072,66.1178,10.8889657444005,5.313,0.391,0.368,NaN,0.119747368421053,1,1
1011010501,2022-05-15,43.627,411.374,9.4293442134458,17.83,11.176,14.621,NaN,0.07122,1,1
1011010504,2022-05-15,63.751,451.3036,7.07916111119826,24.504,15.585,23.662,NaN,0.0851533333333334,1,1
1011010801,2022-05-15,34.51,266.3264,7.71736887858592,13.878,9.556,11.076,NaN,0.0813097222222222,1,1
1011010101,2022-05-16,82.78,552.7604,6.67746315535153,37.238,20.025,25.517,8,0.102803,2,0
1011010201,2022-05-16,23.633,189.064,8,5.979,7.853,9.801,NaN,0.14142,2,0
1011010402,2022-05-16,4.637,63.253,13.6409316368342,2.731,1.906,0,NaN,0.119747368421053,2,0
1011010501,2022-05-16,19.412,167.984,8.65361631980218,6.275,2.452,10.685,NaN,0.07122,2,0
1011010504,2022-05-16,41.681,299.7452,7.19141095463161,14.292,9.349,18.04,NaN,0.0851533333333334,2,0
1011010801,2022-05-16,18.527,165.0346,8.90778863280617,3.647,4.632,10.248,NaN,0.0813097222222222,2,0
1011010101,2022-05-17,67.12,440.5438,6.56352502979738,26.102,15.399,25.619,8,0.102803,3,0
1011010201,2022-05-17,15.163,121.304,8,6.583,2.814,5.766,NaN,0.14142,3,0
1011010402,2022-05-17,1.853,33.738,18.2072315164598,0.452,1.073,0.328,NaN,0.119747368421053,3,0
1011010501,2022-05-17,23.194,208.354,8.98309907734759,7.581,3.632,11.981,NaN,0.07122,3,0
1011010504,2022-05-17,41.52,291.5116,7.0209922928709,12.747,6.077,22.696,NaN,0.0851533333333334,3,0
1011010801,2022-05-17,12.789,120.4484,9.41812495112988,2.429,1.157,9.203,2,0.0813097222222222,3,0
1011010101,2022-05-18,92.724,625.0178,6.74062594366076,40.657,27.829,24.238,8,0.102803,4,0
1011010201,2022-05-18,20.24,161.92,8,6.131,3.192,10.917,NaN,0.14142,4,0
1011010402,2022-05-18,0.926,8.334,9,0.446,0.48,0,NaN,0.119747368421053,4,0
1011010501,2022-05-18,21.794,208.002,9.54400293658805,5.398,6.623,9.773,NaN,0.07122,4,0
1011010504,2022-05-18,40.714,282.6976,6.94349855086702,11.745,11.346,17.623,NaN,0.0851533333333334,4,0
1011010801,2022-05-18,20.598,188.2404,9.13877075444218,8.709,4.844,7.045,2,0.0813097222222222,4,0
1011010101,2022-05-19,92.356,599.575,6.49199835419464,42.209,21.876,28.271,8,0.102803,5,0
1011010201,2022-05-19,17.603,140.824,8,5.089,5.667,6.847,NaN,0.14142,5,0
1011010402,2022-05-19,3.425,45.1534,13.1834744525547,1.987,0,1.438,NaN,0.119747368421053,5,0
1011010501,2022-05-19,21.799,201.164,9.22812973072159,7.049,4.256,10.494,NaN,0.07122,5,0
1011010504,2022-05-19,31.666,253.306,7.99930524853155,10.149,5.112,16.405,NaN,0.0851533333333334,5,0
1011010801,2022-05-19,13.195,195.661,14.8284198560061,3.975,6.501,2.719,NaN,0.0813097222222222,5,0
1011010101,2022-05-20,90.647,624.334,6.88753075115558,25.386,30.675,34.586,8,0.102803,6,0
1011010201,2022-05-20,13.908,127.9536,9.2,3.93,4.137,5.841,NaN,0.14142,6,0
1011010402,2022-05-20,3.575,59.6958,16.6981258741259,1.265,1.997,0.313,NaN,0.119747368421053,6,0
1011010501,2022-05-20,22.675,215.24,9.49239250275634,6.183,6.5,9.992,NaN,0.07122,6,0
1011010504,2022-05-20,37.853,281.258,7.43026972763057,10.748,8.198,18.907,NaN,0.0851533333333334,6,0
1011010801,2022-05-20,14.719,158.2362,10.7504721788165,3.556,6.257,4.906,NaN,0.0813097222222222,6,0
1011010101,2022-05-21,154.655,1073.8874,6.94376127509618,71.732,36.734,46.189,8,0.102803,7,1
1011010201,2022-05-21,26.494,243.7448,9.2,12.86,5.873,7.761,NaN,0.14142,7,1
1011010402,2022-05-21,4.691,49.9926,10.6571306757621,0.346,0.562,3.783,NaN,0.119747368421053,7,1
1011010501,2022-05-21,43.426,357.99,8.24367890204025,15.51,10.289,17.627,NaN,0.07122,7,1
1011010504,2022-05-21,45.847,335.7432,7.32312255981853,15.113,13.53,17.204,NaN,0.0851533333333334,7,1
1011010801,2022-05-21,43.484,362.5832,8.33831294269156,13.443,21.359,8.682,NaN,0.0813097222222222,7,1
1011010101,2022-05-22,164.686,1096.6,6.65873237555105,83.591,39.786,41.309,NaN,0.102803,1,1
1011010201,2022-05-22,23.847,219.3924,9.2,10.525,5.494,7.828,NaN,0.14142,1,1
1011010402,2022-05-22,4.885,90.7902,18.5855066530194,2.564,1.003,1.318,NaN,0.119747368421053,1,1
1011010501,2022-05-22,29.841,269.788,9.04084983747194,12.177,7.04,10.624,NaN,0.07122,1,1
1011010504,2022-05-22,40.928,290.1184,7.08850664581704,13.427,10.047,17.454,NaN,0.0851533333333334,1,1
1011010801,2022-05-22,23.398,214.3804,9.16233866142406,9.572,6.517,7.309,NaN,0.0813097222222222,1,1
1011010101,2022-05-23,92.654,603.2676,6.51097200336737,44.301,22.983,25.37,NaN,0.102803,2,0
1011010201,2022-05-23,15.361,141.3212,9.2,7.916,3.602,3.843,NaN,0.14142,2,0
1011010402,2022-05-23,4.437,51.9456,11.7073698444895,2.66,1.456,0.321,NaN,0.119747368421053,2,0
1011010501,2022-05-23,26,221.768,8.52953846153846,9.297,6.671,10.032,NaN,0.07122,2,0
1011010504,2022-05-23,35.072,249.72,7.1202098540146,9.818,8.368,16.886,NaN,0.0851533333333334,2,0
1011010801,2022-05-23,4.637,76.9126,16.5867155488462,2.253,1.369,1.015,NaN,0.0813097222222222,2,0
1011010101,2022-05-24,122.403,753.5644,6.1564210027532,52.026,25.348,45.029,NaN,0.102803,3,0
1011010201,2022-05-24,27.64,221.12,8,9.914,4.41,13.316,NaN,0.14142,3,0
1011010402,2022-05-24,3.361,56.9276,16.9376971139542,2.03,1.015,0.316,NaN,0.119747368421053,3,0
1011010501,2022-05-24,29.285,236.528,8.07676284787434,10.468,4.426,14.391,NaN,0.07122,3,0
1011010504,2022-05-24,32.072,214.114,6.67604140683462,7.871,6.266,17.935,NaN,0.0851533333333334,3,0
1011010801,2022-05-24,14.041,128.9118,9.18109821237803,1.072,2.575,10.394,NaN,0.0813097222222222,3,0
1011010101,2022-05-25,84.787,512.604,6.04578532086287,39.632,14.084,31.071,NaN,0.102803,4,0
1011010201,2022-05-25,19.562,156.496,8,7.889,6.407,5.266,NaN,0.14142,4,0
1011010402,2022-05-25,4.619,72.3124,15.6554232517861,1.789,1.454,1.376,NaN,0.119747368421053,4,0
1011010501,2022-05-25,22.563,169.7336,7.52265212959269,7.893,7.376,7.294,NaN,0.07122,4,0
1011010504,2022-05-25,31.823,206.6812,6.49471137227791,13.778,3.38,14.665,NaN,0.0851533333333334,4,0
1011010801,2022-05-25,18.698,168.5204,9.01275002674083,4.793,6.617,7.288,NaN,0.0813097222222222,4,0
1011010101,2022-05-26,88.361,548.176,6.20382295356549,37.291,14.56,36.51,NaN,0.102803,5,0
1011010201,2022-05-26,25.011,200.088,8,10.05,5.54,9.421,NaN,0.14142,5,0
1011010402,2022-05-26,4.438,86.1748,19.417485353763,2.7,0,1.738,NaN,0.119747368421053,5,0
1011010501,2022-05-26,29.903,204.544,6.84025014212621,12.132,3.744,14.027,NaN,0.07122,5,0
1011010504,2022-05-26,39.188,215.2036,5.49156884760641,14.602,4.56,20.026,NaN,0.0851533333333334,5,0
1011010801,2022-05-26,21.185,164.063,7.74430021241444,4.615,3.832,12.738,NaN,0.0813097222222222,5,0
1011010101,2022-05-27,86.554,556.384,6.42817200822608,32.575,15.571,38.408,NaN,0.102803,6,0
1011010201,2022-05-27,18.568,148.544,8,6.017,6.03,6.521,NaN,0.14142,6,0
1011010402,2022-05-27,8.858,108.282,12.2242041092797,5.823,0.928,2.107,NaN,0.119747368421053,6,0
1011010501,2022-05-27,27.341,165.806,6.06437218828865,9.595,5.316,12.43,NaN,0.07122,6,0
1011010504,2022-05-27,31.927,174.8292,5.47590440692831,8.651,4.938,18.338,NaN,0.0851533333333334,6,0
1011010801,2022-05-27,19.308,201.3984,10.4308266003729,5.79,4.619,8.899,NaN,0.0813097222222222,6,0
1011010101,2022-05-28,188.829,999.5818,5.29358202394759,74.577,44.535,69.717,NaN,0.102803,7,1
1011010201,2022-05-28,35.114,280.912,8,14.514,8.83,11.77,NaN,0.14142,7,1
1011010402,2022-05-28,8.906,138.5706,15.5592409611498,5.853,1.908,1.145,NaN,0.119747368421053,7,1
1011010501,2022-05-28,54.447,280.6748,5.15500945873969,23.533,14.047,16.867,NaN,0.07122,7,1
1011010504,2022-05-28,55.568,306.2836,5.5118701410884,23.588,14.34,17.64,NaN,0.0851533333333334,7,1
1011010801,2022-05-28,46.827,425.5746,9.08823114869627,28.799,5.854,12.174,2,0.0813097222222222,7,1
1011010101,2022-05-29,178.516,924.1214,5.17668668354657,88.109,36.217,54.19,NaN,0.102803,1,1
1011010201,2022-05-29,42.403,339.224,8,14.888,10.276,17.239,NaN,0.14142,1,1
1011010402,2022-05-29,7.44,118.6424,15.9465591397849,6.278,1.021,0.141,NaN,0.119747368421053,1,1
1011010501,2022-05-29,55.666,357.4074,6.42056910861208,24.074,11.732,19.86,NaN,0.07122,1,1
1011010504,2022-05-29,62.521,362.09,5.79149405799651,22.81,9.047,30.664,NaN,0.0851533333333334,1,1
1011010801,2022-05-29,33.517,285.0366,8.50423963958588,11.825,9.874,11.818,NaN,0.0813097222222222,1,1
1011010101,2022-05-30,92.512,470.0318,5.08076573849879,45.1,18.942,28.47,NaN,0.102803,2,0
1011010201,2022-05-30,24.336,194.688,8,7.524,8.33,8.482,NaN,0.14142,2,0
1011010402,2022-05-30,6.684,114.2272,17.0896469180132,1.782,2.407,2.495,NaN,0.119747368421053,2,0
1011010501,2022-05-30,25.618,135.7424,5.29871184323522,10.971,8.191,6.456,NaN,0.07122,2,0
1011010504,2022-05-30,31.081,161.192,5.18619092049805,18.834,5.085,7.162,NaN,0.0851533333333334,2,0
1011010801,2022-05-30,16.585,161.683,9.74874886946035,7.207,3.444,5.934,3.05,0.0813097222222222,2,0
1011010101,2022-05-31,87.827,432.1968,4.92100151434069,34.979,20.25,32.598,NaN,0.102803,3,0
1011010201,2022-05-31,15.854,126.832,8,5.552,3.933,6.369,NaN,0.14142,3,0
1011010402,2022-05-31,6.611,138.6908,20.9787929208894,2.192,2.804,1.615,NaN,0.119747368421053,3,0
1011010501,2022-05-31,18.11,95.4294,5.26943125345113,4.485,4.831,8.794,NaN,0.07122,3,0
1011010504,2022-05-31,38.356,194.492,5.0707060173115,14.031,10.817,13.508,NaN,0.0851533333333334,3,0
1011010801,2022-05-31,39.474,266.1852,6.74330445356437,11.667,5.608,22.199,2,0.0813097222222222,3,0
1011010101,2022-06-01,90.488,412.1648,4.55491114843957,46.708,21.056,22.724,NaN,0.102803,4,0
1011010201,2022-06-01,22.234,177.872,8,8.769,5.602,7.863,NaN,0.14142,4,0
1011010402,2022-06-01,5.084,117.6572,23.1426435877262,4.093,0.402,0.589,NaN,0.119747368421053,4,0
1011010501,2022-06-01,21.105,133.187,6.3106846718787,4.237,5.052,11.816,NaN,0.07122,4,0
1011010504,2022-06-01,43.718,259.9596,5.94628299556247,16.423,8.776,18.519,NaN,0.0851533333333334,4,0
1011010801,2022-06-01,35.603,291.5394,8.18861893660646,14.374,7.683,13.546,NaN,0.0813097222222222,4,0
1011010101,2022-06-02,112.624,503.8074,4.47335736610314,45.48,28.89,38.254,NaN,0.102803,5,0
1011010201,2022-06-02,20.605,164.84,8,6.734,4.083,9.788,NaN,0.14142,5,0
1011010402,2022-06-02,11.33,227.3292,20.0643601059135,5.494,4.805,1.031,NaN,0.119747368421053,5,0
1011010501,2022-06-02,34.716,198.594,5.72053231939163,9.092,11.594,14.03,NaN,0.07122,5,0
1011010504,2022-06-02,47.188,257.5942,5.45889209120963,11.03,10.753,25.405,NaN,0.0851533333333334,5,0
1011010801,2022-06-02,36.405,319.619,8.77953577805246,14.076,6.076,16.253,4.1,0.0813097222222222,5,0
1011010101,2022-06-03,185.595,854.6286,4.60480400872868,106.935,41.565,37.095,NaN,0.102803,6,0
1011010201,2022-06-03,29.489,271.2988,9.2,13.767,11.551,4.171,NaN,0.14142,6,0
1011010402,2022-06-03,14.235,271.144,19.0476993326308,9.318,4.917,0,NaN,0.119747368421053,6,0
1011010501,2022-06-03,59.95,343.148,5.72390325271059,24.434,15.308,20.208,NaN,0.07122,6,0
1011010504,2022-06-03,69.903,377.3274,5.39787133599416,33.005,16.074,20.824,NaN,0.0851533333333334,6,0
1011010801,2022-06-03,61.149,468.5502,7.6624343815925,23.947,18.817,18.385,NaN,0.0813097222222222,6,0
1011010101,2022-06-04,113.331,509.4,4.49479842232046,60.767,26.66,25.904,NaN,0.102803,7,1
1011010201,2022-06-04,13.898,127.8616,9.2,9.726,2.337,1.835,NaN,0.14142,7,1
1011010402,2022-06-04,5.135,109.0052,21.2278870496592,3.038,1.81,0.287,NaN,0.119747368421053,7,1
1011010501,2022-06-04,39.752,227.114,5.71327228818676,17.339,9.676,12.737,NaN,0.07122,7,1
1011010504,2022-06-04,38.876,216.9024,5.57933943821381,17.56,6.856,14.46,NaN,0.0851533333333334,7,1
1011010801,2022-06-04,27.698,172.9204,6.24306448118998,10.218,4.667,12.813,3,0.0813097222222222,7,1
1011010101,2022-06-05,102.505,487.998,4.76072386712843,50.198,29.581,22.726,NaN,0.102803,1,1
1011010201,2022-06-05,21.97,219.7,10,5.503,6.958,9.509,NaN,0.14142,1,1
1011010402,2022-06-05,10.109,203.8012,20.1603719457909,5.366,2.729,2.014,NaN,0.119747368421053,1,1
1011010501,2022-06-05,42.328,218.9058,5.1716546966547,15.939,10.668,15.721,NaN,0.07122,1,1
1011010504,2022-06-05,41.001,237.3812,5.78964415502061,19.051,7.525,14.425,NaN,0.0851533333333334,1,1
1011010801,2022-06-05,41.369,296.5062,7.16735236529769,10.954,12.253,18.162,2,0.0813097222222222,1,1
1011010101,2022-06-06,104.547,505.5236,4.83537165102777,51.384,15.237,37.926,NaN,0.102803,2,0
1011010201,2022-06-06,23.309,214.4428,9.2,8.33,3.745,11.234,NaN,0.14142,2,0
1011010402,2022-06-06,5.253,92.5164,17.6121073672187,3.415,0.566,1.272,NaN,0.119747368421053,2,0
1011010501,2022-06-06,37.312,194.708,5.21837478559177,11.294,6.997,19.021,NaN,0.07122,2,0
1011010504,2022-06-06,40.803,217.153,5.32198612847095,11.219,6.936,22.648,NaN,0.0851533333333334,2,0
1011010801,2022-06-06,26.543,209.1514,7.87971970010926,6.612,5.394,14.537,1.5,0.0813097222222222,2,0
1011010101,2022-06-07,105.767,482.7654,4.56442368602683,44.543,20.513,40.711,NaN,0.102803,3,0
1011010201,2022-06-07,20.909,192.3628,9.2,8.747,3.624,8.538,NaN,0.14142,3,0
1011010402,2022-06-07,6.312,100.7976,15.9692015209125,2.644,2.261,1.407,NaN,0.119747368421053,3,0
1011010501,2022-06-07,23.212,141.244,6.08495605721179,9.212,1.952,12.048,NaN,0.07122,3,0
1011010504,2022-06-07,38.975,201.5864,5.17219756254009,14.1,4.579,20.296,NaN,0.0851533333333334,3,0
1011010801,2022-06-07,28.139,182.5522,6.4875155478162,11.12,8.56,8.459,NaN,0.0813097222222222,3,0
1011010101,2022-06-08,113.862,546.4596,4.799314960215,61.619,20.195,32.048,NaN,0.102803,4,0
