prod_code,sale_date,qty,revenue,avg_price,has_discount,n_trans,qty_am,qty_noon,qty_pm
102900011026618,2021-09-13,0,0,NaN,0,0,0,0,0
102900011027462,2021-09-13,0,0,NaN,0,0,0,0,0
102900011027615,2021-09-13,0,0,NaN,0,0,0,0,0
102900011029688,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030042,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030059,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030097,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030103,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030110,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030134,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030141,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030158,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030400,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030417,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030905,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031216,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032176,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032282,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032480,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032589,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032787,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033081,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033173,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033234,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033241,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033531,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033562,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033586,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033906,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033920,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034200,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034217,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034224,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034231,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034316,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034323,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034354,2021-09-13,0,0,NaN,0,0,0,0,0
102900011035481,2021-09-13,0,0,NaN,0,0,0,0,0
102900011035764,2021-09-13,0,0,NaN,0,0,0,0,0
102900011035771,2021-09-13,0,0,NaN,0,0,0,0,0
102900011035849,2021-09-13,0,0,NaN,0,0,0,0,0
102900011036686,2021-09-13,0,0,NaN,0,0,0,0,0
102900051000890,2021-09-13,0,0,NaN,0,0,0,0,0
102900051009220,2021-09-13,0,0,NaN,0,0,0,0,0
102900051010455,2021-09-13,13.584,122.256,9,0,24,5.169,1.283,7.132
102900051010790,2021-09-13,0,0,NaN,0,0,0,0,0
106971563780002,2021-09-13,0,0,NaN,0,0,0,0,0
106972776821582,2021-09-13,0,0,NaN,0,0,0,0,0
102900005116714,2021-09-13,11.356,136.272,12,0,28,3.713,1.689,5.954
102900011000632,2021-09-13,0,0,NaN,0,0,0,0,0
102900011009970,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033913,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034026,2021-09-13,0,0,NaN,0,0,0,0,0
102900005116042,2021-09-13,0,0,NaN,0,0,0,0,0
102900005116899,2021-09-13,29.502,177.012,6,0,48,15.421,6.342,7.739
102900005118824,2021-09-13,0.435,5.22,12,0,2,0.234,0,0.201
102900011001561,2021-09-13,0,0,NaN,0,0,0,0,0
102900011001691,2021-09-13,0,0,NaN,0,0,0,0,0
102900011007969,2021-09-13,0,0,NaN,0,0,0,0,0
102900011009277,2021-09-13,0,0,NaN,0,0,0,0,0
102900011010891,2021-09-13,0,0,NaN,0,0,0,0,0
102900011018132,2021-09-13,0,0,NaN,0,0,0,0,0
102900011021842,2021-09-13,0,0,NaN,0,0,0,0,0
102900011023976,2021-09-13,0,0,NaN,0,0,0,0,0
102900011024010,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032114,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032732,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034569,2021-09-13,0,0,NaN,0,0,0,0,0
102900011035511,2021-09-13,0,0,NaN,0,0,0,0,0
102900011035962,2021-09-13,0,0,NaN,0,0,0,0,0
102900051000944,2021-09-13,0,0,NaN,0,0,0,0,0
102900051006229,2021-09-13,0,0,NaN,0,0,0,0,0
102900005116257,2021-09-13,11.436,80.052,7,0,26,3.922,2.227,5.287
102900005116509,2021-09-13,2.44,24.4,10,0,4,0.954,0.502,0.984
102900011000335,2021-09-13,0,0,NaN,0,0,0,0,0
102900011009444,2021-09-13,0,0,NaN,0,0,0,0,0
102900011016909,2021-09-13,0,0,NaN,0,0,0,0,0
102900011022764,2021-09-13,12.188,97.504,8,0,28,4.825,3.279,4.084
102900011033975,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033982,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033999,2021-09-13,0,0,NaN,0,0,0,0,0
102900051000463,2021-09-13,0.364,2.912,8,0,1,0,0,0.364
102900005116219,2021-09-13,0,0,NaN,0,0,0,0,0
102900005116226,2021-09-13,1.898,18.98,10,0,6,0.271,0,1.627
102900005116233,2021-09-13,4.066,40.66,10,0,17,2.429,0.412,1.225
102900005116905,2021-09-13,0,0,NaN,0,0,0,0,0
102900005116943,2021-09-13,0.803,14.454,18,0,5,0.351,0.452,0
102900005117056,2021-09-13,0,0,NaN,0,0,0,0,0
102900005117209,2021-09-13,0,0,NaN,0,0,0,0,0
102900005119968,2021-09-13,0,0,NaN,0,0,0,0,0
102900005123880,2021-09-13,0,0,NaN,0,0,0,0,0
102900005125808,2021-09-13,1.469,20.566,14,0,20,0.33,0.401,0.738
102900011000328,2021-09-13,4.818,48.18,10,0,13,3.995,0,0.823
102900011000861,2021-09-13,0,0,NaN,0,0,0,0,0
102900011001219,2021-09-13,0,0,NaN,0,0,0,0,0
102900011009772,2021-09-13,0,0,NaN,0,0,0,0,0
102900011016701,2021-09-13,30.819,246.552,8,0,81,13.418,4.786,12.615
102900011022030,2021-09-13,0,0,NaN,0,0,0,0,0
102900011023648,2021-09-13,0,0,NaN,0,0,0,0,0
102900011027479,2021-09-13,0,0,NaN,0,0,0,0,0
102900011028407,2021-09-13,0,0,NaN,0,0,0,0,0
102900011029176,2021-09-13,0,0,NaN,0,0,0,0,0
102900011029275,2021-09-13,0,0,NaN,0,0,0,0,0
102900011029299,2021-09-13,0,0,NaN,0,0,0,0,0
102900011029305,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031100,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031582,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031735,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031742,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031759,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032022,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032145,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032206,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032213,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032220,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032237,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032244,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032251,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032343,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032350,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032367,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032848,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034262,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034439,2021-09-13,0,0,NaN,0,0,0,0,0
102900011035078,2021-09-13,0,0,NaN,0,0,0,0,0
102900011036242,2021-09-13,0,0,NaN,0,0,0,0,0
102900051004294,2021-09-13,2.141,29.974,14,0,14,1.361,0.694,0.086
102900005115250,2021-09-13,0,0,NaN,0,0,0,0,0
102900005116530,2021-09-13,10.33,227.3364,22.0073959341723,1,46,5.498,1.687,3.145
102900005116547,2021-09-13,4.071,32.568,8,0,9,1.872,0.93,1.269
102900005116837,2021-09-13,0,0,NaN,0,0,0,0,0
102900005116912,2021-09-13,1.417,22.672,16,0,6,0.445,0.301,0.671
102900005117353,2021-09-13,0,0,NaN,0,0,0,0,0
102900005119098,2021-09-13,2.403,61.9974,25.8,0,11,0.547,0.434,1.422
102900005119104,2021-09-13,0,0,NaN,0,0,0,0,0
102900005119944,2021-09-13,1.224,19.584,16,0,7,0.37,0.164,0.69
102900005125815,2021-09-13,4.97,49.7,10,0,17,1.215,1.456,2.299
102900011001806,2021-09-13,0,0,NaN,0,0,0,0,0
102900011001813,2021-09-13,0,0,NaN,0,0,0,0,0
102900011007044,2021-09-13,0,0,NaN,0,0,0,0,0
102900011008577,2021-09-13,0,0,NaN,0,0,0,0,0
102900011009246,2021-09-13,0,0,NaN,0,0,0,0,0
102900011010563,2021-09-13,0,0,NaN,0,0,0,0,0
102900011011058,2021-09-13,0,0,NaN,0,0,0,0,0
102900011011546,2021-09-13,0,0,NaN,0,0,0,0,0
102900011011669,2021-09-13,0,0,NaN,0,0,0,0,0
102900011011782,2021-09-13,0,0,NaN,0,0,0,0,0
102900011012482,2021-09-13,0,0,NaN,0,0,0,0,0
102900011012871,2021-09-13,0,0,NaN,0,0,0,0,0
102900011012994,2021-09-13,0,0,NaN,0,0,0,0,0
102900011013274,2021-09-13,4,27.2,6.8,0,4,0,1,3
102900011018095,2021-09-13,0,0,NaN,0,0,0,0,0
102900011021675,2021-09-13,0,0,NaN,0,0,0,0,0
102900011021699,2021-09-13,0,0,NaN,0,0,0,0,0
102900011023075,2021-09-13,0,0,NaN,0,0,0,0,0
102900011026793,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030561,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030608,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030615,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030622,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030639,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030912,2021-09-13,0,0,NaN,0,0,0,0,0
102900011030929,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031599,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031841,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031858,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031926,2021-09-13,0,0,NaN,0,0,0,0,0
102900011031995,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032619,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032626,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032633,2021-09-13,0,0,NaN,0,0,0,0,0
102900011032640,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033937,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033944,2021-09-13,0,0,NaN,0,0,0,0,0
102900011033968,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034330,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034538,2021-09-13,0,0,NaN,0,0,0,0,0
102900011034705,2021-09-13,0,0,NaN,0,0,0,0,0
102900011035740,2021-09-13,0,0,NaN,0,0,0,0,0
102900011035788,2021-09-13,0,0,NaN,0,0,0,0,0
102900011036068,2021-09-13,0,0,NaN,0,0,0,0,0
102900011036266,2021-09-13,0,0,NaN,0,0,0,0,0
102900051009336,2021-09-13,0,0,NaN,0,0,0,0,0
106930274220092,2021-09-13,0,0,NaN,0,0,0,0,0
106930274620090,2021-09-13,0,0,NaN,0,0,0,0,0
106931885000035,2021-09-13,0,0,NaN,0,0,0,0,0
106931885000356,2021-09-13,0,0,NaN,0,0,0,0,0
106949711300068,2021-09-13,0,0,NaN,0,0,0,0,0
106949711300167,2021-09-13,0,0,NaN,0,0,0,0,0
106949711300259,2021-09-13,0,0,NaN,0,0,0,0,0
106956146480197,2021-09-13,0,0,NaN,0,0,0,0,0
106956146480203,2021-09-13,0,0,NaN,0,0,0,0,0
106957634300010,2021-09-13,0,0,NaN,0,0,0,0,0
106957634300058,2021-09-13,0,0,NaN,0,0,0,0,0
106958851400125,2021-09-13,3,11.7,3.9,0,3,1,0,2
106971533450003,2021-09-13,0,0,NaN,0,0,0,0,0
106971533455008,2021-09-13,0,0,NaN,0,0,0,0,0
106973223300667,2021-09-13,0,0,NaN,0,0,0,0,0
106973990980123,2021-09-13,0,0,NaN,0,0,0,0,0
102900005115168,2021-09-14,0,0,NaN,0,0,0,0,0
102900005115199,2021-09-14,0,0,NaN,0,0,0,0,0
102900005115625,2021-09-14,0,0,NaN,0,0,0,0,0
102900005115748,2021-09-14,0,0,NaN,0,0,0,0,0
102900005115762,2021-09-14,4.028,24.168,6,0,7,2.903,0.571,0.554
102900005115779,2021-09-14,16.862,134.896,8,0,44,7.374,3.996,5.492
102900005115786,2021-09-14,7.139,35.695,5,0,18,4.799,0.989,1.351
102900005115793,2021-09-14,2.851,51.318,18,0,9,0.607,0.635,1.609
102900005115816,2021-09-14,0,0,NaN,0,0,0,0,0
102900005115823,2021-09-14,6.855,61.695,9,0,17,1.919,0,4.936
102900005115854,2021-09-14,0,0,NaN,0,0,0,0,0
102900005115861,2021-09-14,0,0,NaN,0,0,0,0,0
102900005115878,2021-09-14,0,0,NaN,0,0,0,0,0
102900005115885,2021-09-14,4.156,41.56,10,0,11,1.737,1.395,1.024
102900005115908,2021-09-14,2.349,23.49,10,0,6,0,0.382,1.967
102900005115946,2021-09-14,1.606,16.06,10,0,4,0,0.783,0.823
102900005115960,2021-09-14,31.856,63.712,2,1,15,21.417,4.223,6.216
102900005115977,2021-09-14,0,0,NaN,0,0,0,0,0
102900005115984,2021-09-14,13.865,124.785,9,0,32,5.826,3.227,4.812
102900005116639,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116776,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116790,2021-09-14,1.767,12.369,7,0,3,0.704,0,1.063
102900005116806,2021-09-14,0,0,NaN,0,0,0,0,0
102900005118572,2021-09-14,0,0,NaN,0,0,0,0,0
102900005118817,2021-09-14,6.756,94.584,14,0,22,2.772,0.788,3.196
102900005118831,2021-09-14,3,17.4,5.8,0,3,0,1,2
102900005119975,2021-09-14,6.05,30.25,5,0,14,3.327,2.38,0.343
102900005122654,2021-09-14,0,0,NaN,0,0,0,0,0
102900005128748,2021-09-14,0,0,NaN,0,0,0,0,0
102900011000175,2021-09-14,0,0,NaN,0,0,0,0,0
102900011000571,2021-09-14,0,0,NaN,0,0,0,0,0
102900011002414,2021-09-14,0,0,NaN,0,0,0,0,0
102900011006689,2021-09-14,0,0,NaN,0,0,0,0,0
102900011006948,2021-09-14,4.935,97.713,19.8,0,10,2.742,1.243,0.95
102900011006955,2021-09-14,0,0,NaN,0,0,0,0,0
102900011007464,2021-09-14,0,0,NaN,0,0,0,0,0
102900011007471,2021-09-14,0,0,NaN,0,0,0,0,0
102900011007495,2021-09-14,0,0,NaN,0,0,0,0,0
102900011008133,2021-09-14,0,0,NaN,0,0,0,0,0
102900011008164,2021-09-14,18.428,110.568,6,0,44,5.001,4.179,9.248
102900011008485,2021-09-14,0,0,NaN,0,0,0,0,0
102900011008492,2021-09-14,0,0,NaN,0,0,0,0,0
102900011008515,2021-09-14,0,0,NaN,0,0,0,0,0
102900011008522,2021-09-14,15.528,124.224,8,0,15,9.335,0.691,5.502
102900011008676,2021-09-14,0,0,NaN,0,0,0,0,0
102900011015384,2021-09-14,0,0,NaN,0,0,0,0,0
102900011015391,2021-09-14,0,0,NaN,0,0,0,0,0
102900011021644,2021-09-14,0,0,NaN,0,0,0,0,0
102900011022849,2021-09-14,0,0,NaN,0,0,0,0,0
102900011022924,2021-09-14,0,0,NaN,0,0,0,0,0
102900011023464,2021-09-14,8.583,68.664,8,0,23,3.808,2.715,2.06
102900011026502,2021-09-14,0,0,NaN,0,0,0,0,0
102900011026618,2021-09-14,0,0,NaN,0,0,0,0,0
102900011027462,2021-09-14,0,0,NaN,0,0,0,0,0
102900011027615,2021-09-14,0,0,NaN,0,0,0,0,0
102900011029688,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030042,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030059,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030097,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030103,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030110,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030134,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030141,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030158,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030400,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030417,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030905,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031216,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032176,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032282,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032480,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032589,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032787,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033081,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033173,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033234,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033241,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033531,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033562,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033586,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033906,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033920,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034200,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034217,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034224,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034231,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034316,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034323,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034354,2021-09-14,0,0,NaN,0,0,0,0,0
102900011035481,2021-09-14,0,0,NaN,0,0,0,0,0
102900011035764,2021-09-14,0,0,NaN,0,0,0,0,0
102900011035771,2021-09-14,0,0,NaN,0,0,0,0,0
102900011035849,2021-09-14,0,0,NaN,0,0,0,0,0
102900011036686,2021-09-14,0,0,NaN,0,0,0,0,0
102900051000890,2021-09-14,0,0,NaN,0,0,0,0,0
102900051009220,2021-09-14,0,0,NaN,0,0,0,0,0
102900051010455,2021-09-14,6.677,60.093,9,0,12,3.506,1.43,1.741
102900051010790,2021-09-14,0,0,NaN,0,0,0,0,0
106971563780002,2021-09-14,0,0,NaN,0,0,0,0,0
106972776821582,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116714,2021-09-14,10.777,129.324,12,0,25,5.15,1.647,3.98
102900011000632,2021-09-14,0,0,NaN,0,0,0,0,0
102900011009970,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033913,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034026,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116042,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116899,2021-09-14,33.377,200.262,6,0,52,24.045,4.196,5.136
102900005118824,2021-09-14,1.054,12.648,12,0,3,1.054,0,0
102900011001561,2021-09-14,0,0,NaN,0,0,0,0,0
102900011001691,2021-09-14,0,0,NaN,0,0,0,0,0
102900011007969,2021-09-14,0,0,NaN,0,0,0,0,0
102900011009277,2021-09-14,0,0,NaN,0,0,0,0,0
102900011010891,2021-09-14,0,0,NaN,0,0,0,0,0
102900011018132,2021-09-14,0,0,NaN,0,0,0,0,0
102900011021842,2021-09-14,7,69.3,9.9,0,7,5,2,0
102900011023976,2021-09-14,0,0,NaN,0,0,0,0,0
102900011024010,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032114,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032732,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034569,2021-09-14,0,0,NaN,0,0,0,0,0
102900011035511,2021-09-14,0,0,NaN,0,0,0,0,0
102900011035962,2021-09-14,0,0,NaN,0,0,0,0,0
102900051000944,2021-09-14,0,0,NaN,0,0,0,0,0
102900051006229,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116257,2021-09-14,12.416,86.912,7,0,23,7.041,0.187,5.188
102900005116509,2021-09-14,2.42,24.2,10,0,5,1.516,0.432,0.472
102900011000335,2021-09-14,0,0,NaN,0,0,0,0,0
102900011009444,2021-09-14,0,0,NaN,0,0,0,0,0
102900011016909,2021-09-14,0,0,NaN,0,0,0,0,0
102900011022764,2021-09-14,8.77,70.16,8,0,19,4.384,0.704,3.682
102900011033975,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033982,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033999,2021-09-14,0,0,NaN,0,0,0,0,0
102900051000463,2021-09-14,0.805,5.635,7,0,1,0,0,0.805
102900005116219,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116226,2021-09-14,1.576,15.76,10,0,5,0.572,0.251,0.753
102900005116233,2021-09-14,3.862,34.758,9,0,13,1.741,0.949,1.172
102900005116905,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116943,2021-09-14,0.368,6.624,18,0,5,0.162,0.161,0.045
102900005117056,2021-09-14,0,0,NaN,0,0,0,0,0
102900005117209,2021-09-14,0,0,NaN,0,0,0,0,0
102900005119968,2021-09-14,0,0,NaN,0,0,0,0,0
102900005123880,2021-09-14,0,0,NaN,0,0,0,0,0
102900005125808,2021-09-14,2.55,35.7,14,0,22,1.538,0.344,0.668
102900011000328,2021-09-14,3.455,27.64,8,0,11,1.068,0.478,1.909
102900011000861,2021-09-14,0,0,NaN,0,0,0,0,0
102900011001219,2021-09-14,0,0,NaN,0,0,0,0,0
102900011009772,2021-09-14,0,0,NaN,0,0,0,0,0
102900011016701,2021-09-14,20.169,161.352,8,0,52,6.271,3.104,10.794
102900011022030,2021-09-14,0,0,NaN,0,0,0,0,0
102900011023648,2021-09-14,0,0,NaN,0,0,0,0,0
102900011027479,2021-09-14,0,0,NaN,0,0,0,0,0
102900011028407,2021-09-14,0,0,NaN,0,0,0,0,0
102900011029176,2021-09-14,0,0,NaN,0,0,0,0,0
102900011029275,2021-09-14,0,0,NaN,0,0,0,0,0
102900011029299,2021-09-14,0,0,NaN,0,0,0,0,0
102900011029305,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031100,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031582,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031735,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031742,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031759,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032022,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032145,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032206,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032213,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032220,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032237,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032244,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032251,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032343,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032350,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032367,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032848,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034262,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034439,2021-09-14,0,0,NaN,0,0,0,0,0
102900011035078,2021-09-14,0,0,NaN,0,0,0,0,0
102900011036242,2021-09-14,0,0,NaN,0,0,0,0,0
102900051004294,2021-09-14,2.618,31.416,12,0,11,1.882,0.468,0.268
102900005115250,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116530,2021-09-14,10.097,220.2972,21.8180845795781,1,43,4.463,0.937,4.697
102900005116547,2021-09-14,4.158,33.264,8,0,10,0.729,0.628,2.801
102900005116837,2021-09-14,0,0,NaN,0,0,0,0,0
102900005116912,2021-09-14,0.52,8.32,16,0,3,0.257,0,0.263
102900005117353,2021-09-14,0,0,NaN,0,0,0,0,0
102900005119098,2021-09-14,0.985,25.413,25.8,0,6,0.32,0,0.665
102900005119104,2021-09-14,0,0,NaN,0,0,0,0,0
102900005119944,2021-09-14,1.36,21.76,16,0,6,0.896,0,0.464
102900005125815,2021-09-14,6.065,60.65,10,0,21,2.752,0.542,2.771
102900011001806,2021-09-14,1,5.9,5.9,0,1,0,0,1
102900011001813,2021-09-14,0,0,NaN,0,0,0,0,0
102900011007044,2021-09-14,0,0,NaN,0,0,0,0,0
102900011008577,2021-09-14,0,0,NaN,0,0,0,0,0
102900011009246,2021-09-14,0,0,NaN,0,0,0,0,0
102900011010563,2021-09-14,0,0,NaN,0,0,0,0,0
102900011011058,2021-09-14,0,0,NaN,0,0,0,0,0
102900011011546,2021-09-14,0,0,NaN,0,0,0,0,0
102900011011669,2021-09-14,0,0,NaN,0,0,0,0,0
102900011011782,2021-09-14,0,0,NaN,0,0,0,0,0
102900011012482,2021-09-14,0,0,NaN,0,0,0,0,0
102900011012871,2021-09-14,0,0,NaN,0,0,0,0,0
102900011012994,2021-09-14,0,0,NaN,0,0,0,0,0
102900011013274,2021-09-14,4,27.2,6.8,0,4,2,0,2
102900011018095,2021-09-14,0,0,NaN,0,0,0,0,0
102900011021675,2021-09-14,0,0,NaN,0,0,0,0,0
102900011021699,2021-09-14,0,0,NaN,0,0,0,0,0
102900011023075,2021-09-14,0,0,NaN,0,0,0,0,0
102900011026793,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030561,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030608,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030615,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030622,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030639,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030912,2021-09-14,0,0,NaN,0,0,0,0,0
102900011030929,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031599,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031841,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031858,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031926,2021-09-14,0,0,NaN,0,0,0,0,0
102900011031995,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032619,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032626,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032633,2021-09-14,0,0,NaN,0,0,0,0,0
102900011032640,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033937,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033944,2021-09-14,0,0,NaN,0,0,0,0,0
102900011033968,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034330,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034538,2021-09-14,0,0,NaN,0,0,0,0,0
102900011034705,2021-09-14,0,0,NaN,0,0,0,0,0
102900011035740,2021-09-14,0,0,NaN,0,0,0,0,0
102900011035788,2021-09-14,0,0,NaN,0,0,0,0,0
102900011036068,2021-09-14,0,0,NaN,0,0,0,0,0
102900011036266,2021-09-14,0,0,NaN,0,0,0,0,0
102900051009336,2021-09-14,0,0,NaN,0,0,0,0,0
