日期,单品编码,批发价格(元/千克)
44680,102900005115823,4.3
44680,102900005115854,2.59
44680,102900005115946,5.3
44680,102900005115960,1.07
44680,102900005115984,4.3099999999999996
44680,102900005116219,18.739999999999998
44680,102900005116233,10.45
44680,102900005116257,4.59
44680,102900005116509,7.38
44680,102900005116547,3.69
44680,102900005116714,7.18
44680,102900005116790,4.12
44680,102900005116837,4.18
44680,102900005116899,5.4
44680,102900005116943,2.0099999999999998
44680,102900005117209,6.48
44680,102900005118817,4.6500000000000004
44680,102900005118824,13.2
44680,102900005118831,4.04
44680,102900005119098,13.41
44680,102900005119975,7.2
44680,102900005123880,2.02
44680,102900005125815,6.34
44680,102900011000328,7.25
44680,102900011000632,9.51
44680,102900011001806,3.63
44680,102900011006689,2.16
44680,102900011006948,4.51
44680,102900011007464,11.05
44680,102900011008164,2
44680,102900011009970,2.14
44680,102900011013274,2.68
44680,102900011016701,4.21
44680,102900011021699,15.18
44680,102900011021842,7.5
44680,102900011022764,9.11
44680,102900011023464,2.04
44680,102900011027479,7.9
44680,102900011030097,1.46
44680,102900011030110,1.43
44680,102900011030134,1.04
44680,102900011030141,1.22
44680,102900011031100,7.06
44680,102900011031582,0.94
44680,102900011032176,1.08
44680,102900011032206,0.87
44680,102900011032220,3.63
44680,102900011032237,2.7
44680,102900011032244,3.08
44680,102900011032251,1.62
44680,102900011032350,6.52
44680,102900011032367,8.82
44680,102900011032626,7.34
44680,102900011032633,7.14
44680,102900011032640,8.8800000000000008
44680,102900011032787,1.62
44680,102900011032848,3.34
44680,102900011033234,2.8
44680,102900011033968,12.61
44680,102900011034200,1
44680,102900011034224,0.59
44680,102900011034231,0.94
44680,102900051000463,5.3
44680,102900051000944,48.01
44680,102900051004294,12.35
44680,102900051009336,11.04
44680,102900051010455,4.0999999999999996
44680,106949711300167,1.46
44680,106971533455008,1.87
44681,102900005115250,12.6
44681,102900005115762,1.41
44681,102900005115779,4.01
44681,102900005115786,3.74
44681,102900005115823,4.22
44681,102900005115854,2.6
44681,102900005115946,5.38
44681,102900005115960,0.95
44681,102900005115984,3.42
44681,102900005116219,18.73
44681,102900005116233,10.43
44681,102900005116257,4.42
44681,102900005116509,6.81
44681,102900005116547,3.86
44681,102900005116714,6.77
44681,102900005116790,4.0999999999999996
44681,102900005116837,3.6
44681,102900005116899,5.4
44681,102900005116912,8.85
44681,102900005117209,6.31
44681,102900005118817,4.7300000000000004
44681,102900005118824,13.07
44681,102900005118831,4.04
44681,102900005119098,13.41
44681,102900005119944,7.08
44681,102900005119975,7.2
44681,102900005125808,26.31
44681,102900005125815,6.3
44681,102900011000328,5.32
44681,102900011000632,9.5
44681,102900011001219,9.69
44681,102900011001806,3.59
44681,102900011006689,2.16
44681,102900011006948,4.74
44681,102900011008164,2
44681,102900011009970,2.04
44681,102900011016701,4.05
44681,102900011021699,15.17
44681,102900011021842,7.5
44681,102900011022764,8.75
44681,102900011023464,2.0299999999999998
44681,102900011027479,9.5500000000000007
44681,102900011031100,6.78
44681,102900011031582,0.94
44681,102900011032213,4.9800000000000004
44681,102900011032237,2.7
44681,102900011032343,7.09
44681,102900011032350,6.54
44681,102900011032367,3.12
44681,102900011032626,7.34
44681,102900011032787,1.67
44681,102900051000944,48
44681,102900051004294,12.19
44681,102900051009336,11.21
44681,102900051010455,4.0999999999999996
44681,106931885000356,8.1199999999999992
44681,106949711300167,1.43
44681,106971533455008,1.87
44682,102900005115250,12.6
44682,102900005115748,1
44682,102900005115762,1.42
44682,102900005115779,3.83
44682,102900005115786,3.69
44682,102900005115793,8.42
44682,102900005115823,3.4
44682,102900005115854,2.57
44682,102900005115946,5.36
44682,102900005115960,0.96
44682,102900005115984,3.52
44682,102900005116226,5.49
44682,102900005116257,4.6500000000000004
44682,102900005116509,6.69
44682,102900005116547,4.0599999999999996
44682,102900005116639,2.2000000000000002
44682,102900005116714,6.13
44682,102900005116790,4.2300000000000004
44682,102900005116837,3.45
44682,102900005116899,5.4
44682,102900005116912,8.84
44682,102900005117209,8.07
44682,102900005118817,4.88
44682,102900005118824,12.66
44682,102900005118831,4.21
44682,102900005119098,13.35
44682,102900005119104,1.67
44682,102900005119944,7.08
44682,102900005119975,6.69
44682,102900005123880,5.01
44682,102900005125808,33.65
44682,102900005125815,6.29
44682,102900011000328,5.2
44682,102900011001219,8.74
44682,102900011006689,2.17
44682,102900011006948,4.88
44682,102900011008164,2
44682,102900011009970,1.69
44682,102900011016701,3.46
44682,102900011016909,6.91
44682,102900011021842,7.5
44682,102900011022764,8.5299999999999994
44682,102900011023464,2.0499999999999998
44682,102900011027479,9.7200000000000006
44682,102900011029305,15.5
44682,102900011032626,7.35
44682,102900011033081,4.96
44682,102900011033173,8.6300000000000008
44682,102900011033920,4.6500000000000004
44682,102900051000944,38.700000000000003
44682,102900051004294,9.4600000000000009
44682,102900051010455,4.0999999999999996
44682,106949711300167,1.37
44682,106971533455008,1.82
44683,102900005115250,12.6
44683,102900005115762,1.44
44683,102900005115779,4.04
44683,102900005115786,4.01
44683,102900005115793,8.41
44683,102900005115823,3.4
44683,102900005115854,2.57
44683,102900005115946,5.38
44683,102900005115960,0.95
44683,102900005115984,3.77
44683,102900005116219,14.07
44683,102900005116226,5.5
44683,102900005116233,10.43
44683,102900005116257,4.7699999999999996
44683,102900005116547,12.29
44683,102900005116714,5.75
44683,102900005116790,4.25
44683,102900005116837,3.46
44683,102900005116899,5.4
44683,102900005116912,8.84
44683,102900005118817,5.03
44683,102900005118824,11.16
44683,102900005118831,4.49
44683,102900005119098,13.32
44683,102900005119104,1.63
44683,102900005119944,6.93
44683,102900005119975,6.6
44683,102900005123880,5
44683,102900005125808,30.85
44683,102900005125815,6.31
44683,102900011000328,5.28
44683,102900011001806,3.41
44683,102900011006689,2.16
44683,102900011006948,5.65
44683,102900011007495,12.14
44683,102900011008164,2
44683,102900011009970,1.73
44683,102900011012994,3.51
44683,102900011013274,2.68
44683,102900011016701,3.93
44683,102900011016909,6.91
44683,102900011021842,7.5
44683,102900011022764,8.67
44683,102900011023464,2.06
44683,102900011027479,9.7200000000000006
44683,102900011029305,15.5
44683,102900011033173,9.18
44683,102900051000463,4.68
44683,102900051000944,36.01
44683,102900051004294,9.65
44683,102900051009336,11.45
44683,102900051010455,4.0999999999999996
44683,106949711300167,1.37
44683,106971533455008,1.74
44684,102900005115250,12.6
44684,102900005115762,1.5
44684,102900005115779,4.83
44684,102900005115786,4.5599999999999996
44684,102900005115823,3.4
44684,102900005115854,2.65
44684,102900005115946,5.4
44684,102900005115960,0.92
44684,102900005115984,4.18
44684,102900005116219,10.54
44684,102900005116233,9.89
44684,102900005116257,5.61
44684,102900005116509,6.67
44684,102900005116547,3.48
44684,102900005116714,5.78
44684,102900005116790,4.25
44684,102900005116837,3.83
44684,102900005116899,5.4
44684,102900005116912,8.2899999999999991
44684,102900005118817,5.03
44684,102900005118824,11.15
44684,102900005118831,4.55
44684,102900005119098,13.36
44684,102900005119104,1.65
44684,102900005119944,6.92
44684,102900005119975,6.6
44684,102900005125808,50
44684,102900005125815,6.14
44684,102900011000328,5.2
44684,102900011006689,2.11
44684,102900011006948,5.65
44684,102900011008164,2
44684,102900011009970,1.85
44684,102900011016701,6.44
44684,102900011016909,6.91
44684,102900011021842,7.5
44684,102900011022764,8.67
44684,102900011023464,2.0499999999999998
44684,102900011027479,9.73
44684,102900011029305,15.5
44684,102900011032022,1.19
44684,102900011032237,1
44684,102900011032343,2.98
44684,102900011033173,9.89
44684,102900051000463,4
44684,102900051000944,36
44684,102900051004294,8.44
44684,102900051009336,11.25
44684,102900051010455,3.91
44684,106949711300167,1.37
44684,106971533455008,1.74
44685,102900005115250,12.6
44685,102900005115762,1.93
44685,102900005115779,4.3600000000000003
44685,102900005115786,5.29
44685,102900005115793,8.44
44685,102900005115823,4.16
44685,102900005115946,5.29
44685,102900005115960,1
44685,102900005115984,3.84
44685,102900005116219,8.48
44685,102900005116233,10.54
44685,102900005116257,5.9
44685,102900005116509,6.65
44685,102900005116530,2
44685,102900005116547,3.47
44685,102900005116714,5.81
44685,102900005116790,3.87
44685,102900005116837,3.85
44685,102900005116899,5.4
44685,102900005116912,8.23
44685,102900005117209,8.17
44685,102900005118817,4.9800000000000004
44685,102900005118824,11.16
44685,102900005118831,4.4800000000000004
44685,102900005119098,13.35
44685,102900005119104,1.64
44685,102900005119944,5.55
44685,102900005119975,6.6
44685,102900005125808,46.93
44685,102900005125815,5.62
44685,102900011000328,4.8899999999999997
44685,102900011001219,8.66
44685,102900011002414,7.11
44685,102900011006689,1.99
44685,102900011006948,7.14
44685,102900011008164,2.63
44685,102900011009970,1.72
44685,102900011016701,3.36
44685,102900011016909,6.91
44685,102900011021842,7.5
44685,102900011022764,11.53
44685,102900011023464,2.06
44685,102900011027479,10.76
44685,102900011029305,15.7
44685,102900011032022,1.8
44685,102900011033173,10.130000000000001
44685,102900051000944,36
44685,102900051004294,11.13
44685,102900051010455,4.1900000000000004
44685,106949711300167,1.46
44685,106971533455008,1.7
44686,102900005115250,12.6
44686,102900005115762,2.1
44686,102900005115779,4.3600000000000003
44686,102900005115786,4.9000000000000004
44686,102900005115793,8.44
44686,102900005115823,4.1500000000000004
44686,102900005115854,2.78
44686,102900005115946,5.3
44686,102900005115960,1.1000000000000001
44686,102900005115984,3.85
44686,102900005116219,8.48
44686,102900005116233,10.54
44686,102900005116257,5.93
44686,102900005116509,6.65
44686,102900005116530,20
44686,102900005116547,3.5
44686,102900005116714,5.81
44686,102900005116790,3.87
44686,102900005116837,4.3600000000000003
44686,102900005116899,5.4
44686,102900005116912,8.24
44686,102900005117209,7.57
44686,102900005118817,4.6900000000000004
44686,102900005118824,11.14
44686,102900005118831,4.2699999999999996
44686,102900005119098,13.41
44686,102900005119104,1.64
44686,102900005119944,6.75
44686,102900005119975,6.6
44686,102900005125808,53.24
44686,102900005125815,5.94
44686,102900011000328,5.1100000000000003
44686,102900011001219,8.27
44686,102900011006689,2.19
44686,102900011006948,7.14
44686,102900011007969,9.24
44686,102900011008164,2
44686,102900011009970,1.43
44686,102900011016701,3.49
44686,102900011016909,6.91
44686,102900011022764,11.53
44686,102900011023464,2.04
44686,102900011027479,10.76
44686,102900051000463,4.82
44686,102900051000944,36
44686,102900051004294,12.9
44686,102900051009336,13.23
44686,102900051010455,3.28
44686,106949711300167,1.47
44686,106971533455008,1.66
44687,102900005115250,12.67
44687,102900005115762,2.38
44687,102900005115779,4
44687,102900005115786,4.91
44687,102900005115793,8.4499999999999993
44687,102900005115823,4.17
44687,102900005115854,2.82
44687,102900005115946,4.84
44687,102900005115960,1.1000000000000001
44687,102900005115984,3.86
44687,102900005116219,8.49
44687,102900005116233,11.68
44687,102900005116257,5.93
44687,102900005116530,20
44687,102900005116547,3.68
44687,102900005116714,3.4
44687,102900005116790,3.87
44687,102900005116837,4.4400000000000004
44687,102900005116899,6.32
44687,102900005116912,8.24
44687,102900005117209,7.5
44687,102900005118817,4.67
44687,102900005118824,11.13
44687,102900005118831,3.74
44687,102900005119098,13.4
44687,102900005119104,1.64
44687,102900005119944,6.56
44687,102900005119975,6.11
44687,102900005125808,53.23
44687,102900005125815,5.93
44687,102900011000328,5.16
44687,102900011001219,8.19
44687,102900011002414,7.87
44687,102900011006689,2.38
44687,102900011006948,7.04
44687,102900011006955,7.99
44687,102900011007044,2.75
44687,102900011007969,9.25
44687,102900011008164,2
44687,102900011009970,1.51
44687,102900011012994,3.34
44687,102900011016701,4.33
44687,102900011016909,6.91
44687,102900011021842,7.5
44687,102900011022764,11.53
44687,102900011023464,2.0299999999999998
44687,102900011027479,10.86
44687,102900011029305,15.71
44687,102900011033173,10.119999999999999
44687,102900051000944,36
44687,102900051004294,12.9
44687,102900051009336,13.23
44687,102900051010455,3.23
44687,106949711300167,1.46
44687,106971533455008,1.66
44688,102900005115250,12.71
44688,102900005115762,2.38
44688,102900005115779,3.94
44688,102900005115786,5.29
44688,102900005115823,4.18
44688,102900005115854,2.82
44688,102900005115946,4.3
44688,102900005115960,1.1000000000000001
44688,102900005115984,3.37
44688,102900005116219,8.76
44688,102900005116233,12.52
44688,102900005116257,6.01
44688,102900005116509,6.73
44688,102900005116547,3.76
44688,102900005116714,3.2
44688,102900005116790,3.84
44688,102900005116837,4.4400000000000004
44688,102900005116899,5.6
44688,102900005116912,8.23
44688,102900005118817,5.48
44688,102900005118824,11.16
44688,102900005118831,3.74
44688,102900005119098,13.38
44688,102900005119104,1.64
44688,102900005119944,6.53
44688,102900005119975,6
44688,102900005125808,52.73
44688,102900005125815,5.92
44688,102900011000328,3.97
44688,102900011000335,2.5099999999999998
44688,102900011001219,7.57
44688,102900011006689,2.4900000000000002
44688,102900011006948,6.97
44688,102900011007969,9.24
44688,102900011008164,2
44688,102900011009970,1.48
44688,102900011012994,3.35
44688,102900011013274,2.66
44688,102900011016701,4.34
44688,102900011016909,6.91
44688,102900011021842,7.5
44688,102900011022764,10.95
44688,102900011023464,2.04
44688,102900011023648,0.33
44688,102900011027479,10.96
44688,102900011029305,15.71
44688,102900011033173,10.14
44688,102900051000463,4.72
44688,102900051000944,36
44688,102900051004294,12.9
44688,102900051009336,13.09
44688,102900051010455,3.27
44688,106949711300259,1.76
44688,106971533455008,1.58
44689,102900005115250,12.6
44689,102900005115762,2.48
44689,102900005115779,3.75
44689,102900005115786,5.29
44689,102900005115823,4.3899999999999997
44689,102900005115854,3
44689,102900005115946,4.3099999999999996
44689,102900005115960,1.01
44689,102900005115984,3.21
44689,102900005116219,8.6
44689,102900005116233,11.38
44689,102900005116257,6.27
44689,102900005116509,7.07
44689,102900005116547,3.89
44689,102900005116714,4.32
44689,102900005116790,3.84
44689,102900005116837,4.42
44689,102900005116899,5.6
44689,102900005116912,7.15
44689,102900005117209,7.51
44689,102900005118817,5.74
44689,102900005118824,11.16
44689,102900005118831,3.83
44689,102900005119098,13.37
44689,102900005119944,8.43
44689,102900005119975,6
44689,102900005125808,50.46
44689,102900005125815,5.91
44689,102900011000328,3.88
44689,102900011000335,2.5
44689,102900011006689,2.46
44689,102900011006948,6.97
44689,102900011007969,9.24
44689,102900011008164,2
44689,102900011009970,1.49
44689,102900011012994,3.08
44689,102900011013274,2.2200000000000002
44689,102900011016701,3.52
44689,102900011016909,6.94
44689,102900011021842,7.5
44689,102900011022764,10.6
44689,102900011023464,2.0499999999999998
44689,102900011027479,9.01
44689,102900011029305,15.71
44689,102900011033173,10.11
44689,102900051000944,36
44689,102900051004294,11.15
44689,102900051010455,3.34
44689,106949711300259,1.81
44689,106971533455008,1.56
44690,102900005115250,12.6
44690,102900005115762,2.69
44690,102900005115779,3.19
44690,102900005115786,5.27
44690,102900005115793,8
44690,102900005115823,4.5
44690,102900005115854,3.15
44690,102900005115946,4.25
44690,102900005115960,1
44690,102900005115984,3.3
44690,102900005116219,7.31
44690,102900005116233,10.43
44690,102900005116257,6.27
44690,102900005116509,4.71
44690,102900005116547,3.89
44690,102900005116714,5.85
44690,102900005116790,3.69
44690,102900005116837,4.46
44690,102900005116899,5.6
44690,102900005116912,7.06
44690,102900005117209,7.84
44690,102900005118817,4.63
44690,102900005118824,11.17
44690,102900005118831,3.86
44690,102900005119098,13.41
44690,102900005119104,1.32
44690,102900005119944,6.55
44690,102900005119975,6
44690,102900005125808,50.58
44690,102900005125815,5.92
44690,102900011000328,4.1399999999999997
44690,102900011001219,7.25
44690,102900011002414,8.01
44690,102900011006689,2.4300000000000002
44690,102900011006948,6.61
44690,102900011008164,2
44690,102900011009970,1.55
44690,102900011013274,1.32
44690,102900011016701,3.43
44690,102900011016909,7.04
44690,102900011021842,7.5
44690,102900011022764,10.01
44690,102900011023464,2.04
44690,102900011027479,6.3
44690,102900011029305,15.73
44690,102900011030608,6.11
44690,102900011033173,12.4
44690,102900051000463,4.34
44690,102900051000944,36.01
44690,102900051004294,8.7799999999999994
44690,102900051009336,11.35
44690,102900051010455,3.33
44690,106949711300259,1.86
44690,106971533455008,1.56
44691,102900005115250,12.9
44691,102900005115762,3.02
44691,102900005115779,3.37
44691,102900005115786,4.91
44691,102900005115793,7.9
44691,102900005115823,4.45
44691,102900005115854,3.15
44691,102900005115946,4.2300000000000004
44691,102900005115960,1
44691,102900005115984,3.43
44691,102900005116219,6.98
44691,102900005116233,11.4
44691,102900005116257,6.27
44691,102900005116509,4.2
44691,102900005116547,3.9
44691,102900005116714,4.42
44691,102900005116790,3.62
44691,102900005116837,4.63
44691,102900005116899,5.6
44691,102900005116912,7.06
44691,102900005117209,6.29
44691,102900005118817,5.63
44691,102900005118824,11.17
44691,102900005118831,3.83
44691,102900005119098,13.4
44691,102900005119104,1.31
44691,102900005119944,6.53
44691,102900005119975,6
44691,102900005125808,50.6
44691,102900005125815,5.76
44691,102900011000328,4.58
44691,102900011001219,7.26
44691,102900011006689,2.4700000000000002
44691,102900011006948,6.52
44691,102900011007044,1.67
44691,102900011007969,8.89
44691,102900011008164,2
44691,102900011009246,7.33
44691,102900011009970,1.49
44691,102900011016701,3.92
44691,102900011016909,7.04
44691,102900011021699,15.19
44691,102900011021842,7.5
44691,102900011022764,9.7200000000000006
44691,102900011023464,2.16
44691,102900011027479,5.44
44691,102900011029305,15.7
44691,102900011031216,4.6100000000000003
44691,102900011033173,16.25
44691,102900051000463,4.42
44691,102900051000944,36
44691,102900051004294,7.73
44691,102900051009336,12.16
44691,102900051010455,3.47
44691,106971533455008,1.56
44692,102900005115250,13.2
44692,102900005115762,2.66
44692,102900005115779,3.5
44692,102900005115786,4.28
44692,102900005115823,4.38
44692,102900005115946,4.26
44692,102900005115960,1.02
44692,102900005115984,3.38
44692,102900005116219,6.86
44692,102900005116233,11.4
44692,102900005116257,6.27
44692,102900005116509,4.2
44692,102900005116547,3.89
44692,102900005116714,5.2
44692,102900005116790,4.3
44692,102900005116837,5.0599999999999996
44692,102900005116899,5.6
44692,102900005116912,7.35
44692,102900005117209,6.45
44692,102900005118817,6.06
44692,102900005118824,11.22
44692,102900005118831,3.65
44692,102900005119098,13.39
44692,102900005119104,1.32
44692,102900005119944,6.53
44692,102900005119975,6
44692,102900005125808,48.89
44692,102900005125815,5.72
44692,102900011000328,4.76
44692,102900011001219,7.3
44692,102900011007044,1.66
44692,102900011007969,7.17
44692,102900011008164,2
44692,102900011009246,7.34
44692,102900011009970,1.62
44692,102900011016701,4.25
44692,102900011016909,7.04
44692,102900011021699,15.19
44692,102900011021842,7.5
44692,102900011022764,9.67
44692,102900011023464,2.4
44692,102900011027479,4.8099999999999996
44692,102900011029305,14.08
44692,102900011033173,16.23
44692,102900051000463,4.93
44692,102900051000944,36
44692,102900051004294,7.73
44692,102900051010455,3.5
44692,106949711300259,1.87
44692,106971533455008,1.57
44693,102900005115250,13.2
44693,102900005115779,3.43
44693,102900005115786,4.08
44693,102900005115793,7.89
44693,102900005115823,4.38
44693,102900005115946,4.25
44693,102900005115960,1.02
44693,102900005115984,3.39
44693,102900005116219,6.56
44693,102900005116233,11.4
44693,102900005116257,6.59
44693,102900005116509,4.2
44693,102900005116547,3.9
44693,102900005116714,5.5
44693,102900005116790,3.82
44693,102900005116837,5.0599999999999996
44693,102900005116899,5.6
44693,102900005116912,8.25
44693,102900005117209,6.43
44693,102900005118817,6.15
44693,102900005118824,11.23
44693,102900005118831,3.65
44693,102900005119098,13.4
44693,102900005119944,6.53
44693,102900005119975,6
44693,102900005125808,50.39
44693,102900005125815,5.73
44693,102900011000328,4.76
44693,102900011001219,7.82
44693,102900011006689,2.64
44693,102900011006948,6.52
44693,102900011007969,7.19
44693,102900011008164,2
44693,102900011009246,6.76
44693,102900011009970,1.72
44693,102900011013274,1.33
44693,102900011016701,4.07
44693,102900011016909,7.04
44693,102900011021842,7.5
44693,102900011022764,9.09
44693,102900011023464,2.62
44693,102900011027479,4.82
44693,102900011029305,13.5
44693,102900011033173,16.239999999999998
44693,102900051000944,36
44693,102900051004294,7.72
44693,102900051009336,12.22
44693,102900051010455,3.49
44693,106949711300259,1.87
44693,106971533455008,1.56
44694,102900005115250,13.2
44694,102900005115762,3.86
44694,102900005115779,3.44
44694,102900005115786,3.83
44694,102900005115793,7.92
44694,102900005115823,4.38
44694,102900005115946,4.24
44694,102900005115960,1.1200000000000001
44694,102900005115984,3.32
44694,102900005116219,7.98
44694,102900005116233,12.42
44694,102900005116257,6.28
44694,102900005116509,3.7
44694,102900005116547,3.7
44694,102900005116714,5.44
44694,102900005116790,1.24
44694,102900005116837,6.51
44694,102900005116899,5.6
44694,102900005116912,8.26
44694,102900005117209,6.7
44694,102900005118817,6.43
44694,102900005118824,7.5
44694,102900005118831,3.7
44694,102900005119098,13.41
44694,102900005119104,1.66
44694,102900005119944,6.54
44694,102900005119975,6
44694,102900005125808,50.82
44694,102900005125815,5.73
44694,102900011000328,4.57
44694,102900011001219,8.2200000000000006
44694,102900011006948,6.54
44694,102900011007044,2.75
44694,102900011007969,7.17
44694,102900011008164,2
44694,102900011009246,7.28
44694,102900011009970,2.09
44694,102900011013274,2.88
44694,102900011016701,3.71
44694,102900011016909,6.86
44694,102900011021842,7.5
44694,102900011022764,9.09
44694,102900011023464,2.83
44694,102900011027479,7.1
44694,102900011029305,13.5
44694,102900011031216,4.6100000000000003
44694,102900011033173,10.119999999999999
44694,102900051000463,4.9400000000000004
44694,102900051000944,26
44694,102900051004294,7.14
44694,102900051009336,12.19
44694,102900051010455,3.78
44694,106949711300259,1.87
44694,106971533455008,1.56
44695,102900005115250,13.2
44695,102900005115762,4.1399999999999997
44695,102900005115779,3.52
44695,102900005115786,4.22
44695,102900005115793,7.93
44695,102900005115823,4.29
44695,102900005115946,4.22
44695,102900005115960,1.1299999999999999
44695,102900005115984,3.3
44695,102900005116219,7.98
44695,102900005116233,12.43
44695,102900005116257,5.43
44695,102900005116509,3.71
44695,102900005116530,20
44695,102900005116547,4.25
44695,102900005116714,5.43
44695,102900005116790,1.24
44695,102900005116837,6.73
44695,102900005116899,5.6
44695,102900005116912,8.1199999999999992
44695,102900005116943,26.38
44695,102900005117209,7.22
44695,102900005118817,6.55
44695,102900005118824,10.210000000000001
44695,102900005118831,3.7
44695,102900005119098,13.38
44695,102900005119944,6.53
44695,102900005119975,6
44695,102900005125808,48.3
44695,102900005125815,6.08
44695,102900011000328,4.18
44695,102900011001219,8.1999999999999993
44695,102900011006689,2.82
44695,102900011006948,6.43
44695,102900011007044,2.75
44695,102900011007969,7.17
44695,102900011008164,2
44695,102900011009246,7.33
44695,102900011009970,2.31
44695,102900011012994,2.98
44695,102900011013274,2.88
44695,102900011016701,3.55
44695,102900011016909,6.86
44695,102900011021842,7.5
44695,102900011022764,9.25
44695,102900011023464,2.5299999999999998
44695,102900011027479,7.57
44695,102900011029305,13.96
44695,102900051000463,3.92
44695,102900051000944,32.01
44695,102900051004294,6.63
44695,102900051010455,3.4
44695,106949711300259,1.87
44695,106971533455008,1.57
44696,102900005115250,13.2
44696,102900005115762,4.09
44696,102900005115779,3.47
44696,102900005115786,4.24
44696,102900005115793,7.85
44696,102900005115823,4.29
44696,102900005115908,1
44696,102900005115946,4.2300000000000004
44696,102900005115960,1.2
44696,102900005115984,3.38
44696,102900005116219,8.2100000000000009
44696,102900005116233,11.51
44696,102900005116257,5.46
44696,102900005116509,3.72
44696,102900005116530,20
44696,102900005116547,3.68
44696,102900005116714,5.61
44696,102900005116790,1.23
44696,102900005116837,6.5
44696,102900005116899,5.79
44696,102900005116912,8.2899999999999991
44696,102900005116943,30.76
44696,102900005118817,6.5
44696,102900005118824,10.210000000000001
44696,102900005118831,3.5
44696,102900005119098,13.35
44696,102900005119944,6.52
44696,102900005119975,5.6
44696,102900005125808,44.23
44696,102900005125815,5.58
44696,102900011000328,4.18
44696,102900011001219,10
44696,102900011006689,2.83
44696,102900011006948,5.8
44696,102900011008164,1.82
44696,102900011009970,2.42
44696,102900011013274,2.4
44696,102900011016701,3.48
44696,102900011016909,7.39
44696,102900011022764,8.99
44696,102900011023464,2.54
44696,102900011027479,7.66
44696,102900011031216,4.5999999999999996
44696,102900051000463,3.96
44696,102900051000944,32
44696,102900051004294,5.64
44696,102900051009336,13.96
44696,102900051010455,3.57
44696,106949711300259,1.86
44696,106971533455008,1.56
44697,102900005115250,13.2
44697,102900005115762,4.07
44697,102900005115779,3.6
44697,102900005115786,4.25
44697,102900005115793,7.82
44697,102900005115823,3.93
44697,102900005115908,1
44697,102900005115946,4.25
44697,102900005115960,1.23
44697,102900005115984,3.6
44697,102900005116219,8.6300000000000008
44697,102900005116233,11.51
44697,102900005116257,5.53
44697,102900005116509,3.9
44697,102900005116547,3.68
44697,102900005116714,5.45
44697,102900005116790,1.1599999999999999
44697,102900005116837,6.46
44697,102900005116899,5.8
44697,102900005116912,8.2100000000000009
44697,102900005117209,8.0399999999999991
44697,102900005118817,6.39
44697,102900005118824,10.09
44697,102900005118831,3.5
44697,102900005119098,13.36
44697,102900005119104,1.63
44697,102900005119944,6.51
44697,102900005119975,5.6
44697,102900005125815,5.5
44697,102900011000328,4.18
44697,102900011001219,7.62
44697,102900011001806,3.17
44697,102900011002414,7.11
44697,102900011006689,2.83
44697,102900011006948,5.77
44697,102900011007969,7.18
44697,102900011008164,1.8
44697,102900011009970,2.4300000000000002
44697,102900011012994,2.86
44697,102900011016701,3.24
44697,102900011016909,7.95
44697,102900011022764,8.84
44697,102900011023464,2.36
44697,102900011027479,8
44697,102900011029305,12.56
44697,102900011031216,4.59
44697,102900051000463,3.96
44697,102900051000944,32
44697,102900051004294,5.74
44697,102900051009336,11.88
44697,102900051010455,3.9
44697,106949711300259,1.85
44697,106971533455008,1.55
44698,102900005115250,13.2
44698,102900005115762,4.04
44698,102900005115779,3.6
44698,102900005115786,4.63
44698,102900005115793,7.83
44698,102900005115823,3.7
44698,102900005115946,4.6900000000000004
44698,102900005115960,0.99
44698,102900005115984,3.57
44698,102900005116219,5.89
44698,102900005116233,11.51
44698,102900005116257,5.29
44698,102900005116509,4.12
44698,102900005116547,3.7
44698,102900005116714,6.1
44698,102900005116790,1.0900000000000001
44698,102900005116837,5.7
44698,102900005116899,5.8
44698,102900005116912,8.1999999999999993
44698,102900005118817,6.26
44698,102900005118824,10
44698,102900005119098,13.39
44698,102900005119104,1.64
44698,102900005119944,6.52
44698,102900005119975,5.6
44698,102900005125808,42.43
44698,102900005125815,5.51
44698,102900011000328,5.24
44698,102900011000335,2.5
44698,102900011001219,10
44698,102900011006689,2.85
44698,102900011006948,5.85
44698,102900011007044,2.74
44698,102900011007969,7.19
44698,102900011008164,1.8
44698,102900011009246,7.33
44698,102900011009970,2.41
44698,102900011013274,2.4
44698,102900011016701,3.19
44698,102900011016909,7.94
44698,102900011022764,8.86
44698,102900011023464,2.2400000000000002
44698,102900011027479,7.91
44698,102900011029305,12.56
44698,102900011031216,4.6100000000000003
44698,102900051000944,27.98
44698,102900051004294,5.74
44698,102900051009336,12.21
44698,102900051010455,3.9
44698,106949711300259,1.86
44698,106971533455008,1.55
44699,102900005115250,13.2
44699,102900005115762,4.22
44699,102900005115779,3.6
44699,102900005115786,4.8499999999999996
44699,102900005115793,7.82
44699,102900005115823,3.7
44699,102900005115946,4.8600000000000003
44699,102900005115960,1.2
44699,102900005115984,3.5
44699,102900005116219,5.89
44699,102900005116233,11.51
44699,102900005116257,5.22
44699,102900005116509,4
44699,102900005116547,3.69
44699,102900005116714,5.96
44699,102900005116790,1
44699,102900005116837,5.1100000000000003
44699,102900005116899,5.8
44699,102900005116912,8.1999999999999993
44699,102900005116943,32.14
44699,102900005117209,7.62
44699,102900005118817,6.12
44699,102900005118824,10.06
44699,102900005118831,3.5
44699,102900005119098,13.37
44699,102900005119104,1.63
44699,102900005119944,6.51
44699,102900005119975,5.6
44699,102900005125808,43.12
44699,102900005125815,5.52
