prod_code,w_date,w_price
102900011029275,2021-11-22,13
102900011029299,2021-11-22,13
102900011029305,2021-11-22,16.94
102900011031100,2021-11-22,4.54
102900011031582,2021-11-22,1.42
102900011031735,2021-11-22,2.8
102900011031742,2021-11-22,1.65
102900011031759,2021-11-22,2.56
102900011032022,2021-11-22,2.26
102900011032145,2021-11-22,1.55
102900011032206,2021-11-22,2.54
102900011032213,2021-11-22,4.36
102900011032220,2021-11-22,5.7
102900011032237,2021-11-22,2.78
102900011032244,2021-11-22,3.46
102900011032251,2021-11-22,2.39
102900011032343,2021-11-22,9.14
102900011032350,2021-11-22,6.98
102900011032367,2021-11-22,11.83
102900011032848,2021-11-22,2.29
102900011034262,2021-11-22,1.42
102900011034439,2021-11-22,2.42
102900011035078,2021-11-22,8.69
102900011036242,2021-11-22,2.72
102900051004294,2021-11-22,9.98
102900005115250,2021-11-22,10.3066666666667
102900005116530,2021-11-22,10
102900005116547,2021-11-22,4.65
102900005116837,2021-11-22,5.11
102900005116912,2021-11-22,9.88
102900005117353,2021-11-22,1
102900005119098,2021-11-22,14.63
102900005119104,2021-11-22,2.71
102900005119944,2021-11-22,10.8
102900005125815,2021-11-22,6.63
102900011001806,2021-11-22,4.4
102900011001813,2021-11-22,1.33631578947368
102900011007044,2021-11-22,3.13064
102900011008577,2021-11-22,4.17339743589744
102900011009246,2021-11-22,7.34
102900011010563,2021-11-22,80
102900011011058,2021-11-22,65.98
102900011011546,2021-11-22,2.01071428571429
102900011011669,2021-11-22,5.54399361022364
102900011011782,2021-11-22,8.43
102900011012482,2021-11-22,5.62
102900011012871,2021-11-22,61.29
102900011012994,2021-11-22,2.75
102900011013274,2021-11-22,4.94
102900011018095,2021-11-22,3.73
102900011021675,2021-11-22,40.67
102900011021699,2021-11-22,15.43
102900011023075,2021-11-22,3
102900011026793,2021-11-22,3.12
102900011030561,2021-11-22,12.58
102900011030608,2021-11-22,6.32
102900011030615,2021-11-22,10.52
102900011030622,2021-11-22,14.32
102900011030639,2021-11-22,15.51
102900011030912,2021-11-22,5.06
102900011030929,2021-11-22,1.48
102900011031599,2021-11-22,1.44
102900011031841,2021-11-22,5.21
102900011031858,2021-11-22,0.1
102900011031926,2021-11-22,2.26
102900011031995,2021-11-22,1.61
102900011032619,2021-11-22,11.18
102900011032626,2021-11-22,7.35
102900011032633,2021-11-22,8.15
102900011032640,2021-11-22,9.68
102900011033937,2021-11-22,4.69
102900011033944,2021-11-22,6.51
102900011033968,2021-11-22,12.6
102900011034330,2021-11-22,3.6
102900011034538,2021-11-22,3.25
102900011034705,2021-11-22,6.7
102900011035740,2021-11-22,7.11
102900011035788,2021-11-22,2.72
102900011036068,2021-11-22,2.85
102900011036266,2021-11-22,3.39
102900051009336,2021-11-22,16.555
106930274220092,2021-11-22,1.61754385964912
106930274620090,2021-11-22,2.8
106931885000035,2021-11-22,4
106931885000356,2021-11-22,8.14
106949711300068,2021-11-22,1.99
106949711300167,2021-11-22,1.95
106949711300259,2021-11-22,2.58
106956146480197,2021-11-22,1
106956146480203,2021-11-22,1
106957634300010,2021-11-22,1.5
106957634300058,2021-11-22,1.7
106958851400125,2021-11-22,2.73947368421053
106971533450003,2021-11-22,2.22
106971533455008,2021-11-22,2
106973223300667,2021-11-22,2
106973990980123,2021-11-22,1.5
102900005115168,2021-11-23,3.23452631578947
102900005115199,2021-11-23,37.4639603960396
102900005115625,2021-11-23,2.6
102900005115748,2021-11-23,5.07215139442231
102900005115762,2021-11-23,8.02375
102900005115779,2021-11-23,6.48
102900005115786,2021-11-23,7.02014705882353
102900005115793,2021-11-23,10.35
102900005115816,2021-11-23,4.47
102900005115823,2021-11-23,5.885
102900005115854,2021-11-23,3.57631578947368
102900005115861,2021-11-23,2
102900005115878,2021-11-23,4.56
102900005115885,2021-11-23,12.22
102900005115908,2021-11-23,4.38
102900005115946,2021-11-23,5.08509090909091
102900005115960,2021-11-23,1.6
102900005115977,2021-11-23,7.36740088105727
102900005115984,2021-11-23,6.59
102900005116639,2021-11-23,6.53323741007194
102900005116776,2021-11-23,3
102900005116790,2021-11-23,5.68
102900005116806,2021-11-23,1.5383300589391
102900005118572,2021-11-23,5.6280701754386
102900005118817,2021-11-23,8.26
102900005118831,2021-11-23,5.41
102900005119975,2021-11-23,6.15109243697479
102900005122654,2021-11-23,4.04
102900005128748,2021-11-23,14.2936790923825
102900011000175,2021-11-23,5.43
102900011000571,2021-11-23,2.99
102900011002414,2021-11-23,12.0971844660194
102900011006689,2021-11-23,2.79
102900011006948,2021-11-23,8.13
102900011006955,2021-11-23,8.16069518716577
102900011007464,2021-11-23,7.40878787878788
102900011007471,2021-11-23,9.80103270223752
102900011007495,2021-11-23,19.9187564766839
102900011008133,2021-11-23,24.0398804780876
102900011008164,2021-11-23,2.73
102900011008485,2021-11-23,4.82138790035587
102900011008492,2021-11-23,4.3
102900011008515,2021-11-23,6.96139130434783
102900011008522,2021-11-23,5.28
102900011008676,2021-11-23,11.7407046070461
102900011015384,2021-11-23,30.8
102900011015391,2021-11-23,2
102900011021644,2021-11-23,4.7
102900011022849,2021-11-23,3.68873483535529
102900011022924,2021-11-23,1.4
102900011023464,2021-11-23,4.53
102900011026502,2021-11-23,12.66
102900011026618,2021-11-23,2.41
102900011027462,2021-11-23,5.63554112554113
102900011027615,2021-11-23,2
102900011029688,2021-11-23,2.68
102900011030042,2021-11-23,1.95
102900011030059,2021-11-23,2.38
102900011030097,2021-11-23,2.64
102900011030103,2021-11-23,0.86
102900011030110,2021-11-23,1.33
102900011030134,2021-11-23,1.15
102900011030141,2021-11-23,1.14
102900011030158,2021-11-23,0.99
102900011030400,2021-11-23,73.5
102900011030417,2021-11-23,141
102900011030905,2021-11-23,1.46
102900011031216,2021-11-23,6.11
102900011032176,2021-11-23,1.83
102900011032282,2021-11-23,2.5
102900011032480,2021-11-23,25.96
102900011032589,2021-11-23,4.02
102900011032787,2021-11-23,6.93
102900011033081,2021-11-23,3.24
102900011033173,2021-11-23,11.14
102900011033234,2021-11-23,2.15
102900011033241,2021-11-23,2.32
102900011033531,2021-11-23,12
102900011033562,2021-11-23,11.98
102900011033586,2021-11-23,11.98
102900011033906,2021-11-23,2.04
102900011033920,2021-11-23,4.4
102900011034200,2021-11-23,0.84
102900011034217,2021-11-23,5.11
102900011034224,2021-11-23,0.59
102900011034231,2021-11-23,0.94
102900011034316,2021-11-23,4.21
102900011034323,2021-11-23,15.7
102900011034354,2021-11-23,3.3
102900011035481,2021-11-23,5.1
102900011035764,2021-11-23,4.36
102900011035771,2021-11-23,3.5
102900011035849,2021-11-23,4.17
102900011036686,2021-11-23,3.25
102900051000890,2021-11-23,3.99
102900051009220,2021-11-23,7.28
102900051010455,2021-11-23,4.27
102900051010790,2021-11-23,10.3895238095238
106971563780002,2021-11-23,2.87
106972776821582,2021-11-23,3.23
102900005116714,2021-11-23,10.48
102900011000632,2021-11-23,6.71188811188811
102900011009970,2021-11-23,10
102900011033913,2021-11-23,12.27
102900011034026,2021-11-23,4.64
102900005116042,2021-11-23,7
102900005116899,2021-11-23,4.8
102900005118824,2021-11-23,9.95
102900011001561,2021-11-23,2.06848484848485
102900011001691,2021-11-23,10.723619047619
102900011007969,2021-11-23,8.12285234899329
102900011009277,2021-11-23,4.42
102900011010891,2021-11-23,8.13659574468085
102900011018132,2021-11-23,12.2950168350168
102900011021842,2021-11-23,6
102900011023976,2021-11-23,4.26
102900011024010,2021-11-23,15
102900011032114,2021-11-23,4.28
102900011032732,2021-11-23,9.68
102900011034569,2021-11-23,8.5
102900011035511,2021-11-23,4.8
102900011035962,2021-11-23,6.05
102900051000944,2021-11-23,22.791106557377
102900051006229,2021-11-23,2.88
102900005116257,2021-11-23,5.1
102900005116509,2021-11-23,8.71
102900011000335,2021-11-23,2.50215311004785
102900011009444,2021-11-23,2
102900011016909,2021-11-23,5.85850174216028
102900011022764,2021-11-23,9.37
102900011033975,2021-11-23,3.81
102900011033982,2021-11-23,5.06
102900011033999,2021-11-23,6.19
102900051000463,2021-11-23,7.18
102900005116219,2021-11-23,10.67
102900005116226,2021-11-23,7.77
102900005116233,2021-11-23,7.34
102900005116905,2021-11-23,5.02
102900005116943,2021-11-23,9.57
102900005117056,2021-11-23,8.76751515151515
102900005117209,2021-11-23,12.07
102900005119968,2021-11-23,9.67
102900005123880,2021-11-23,11.05
102900005125808,2021-11-23,13.34
102900011000328,2021-11-23,8.1
102900011000861,2021-11-23,6.19244117647059
102900011001219,2021-11-23,12.59
102900011009772,2021-11-23,20
102900011016701,2021-11-23,7.97
102900011022030,2021-11-23,2.4
102900011023648,2021-11-23,0.33
102900011027479,2021-11-23,10.22
102900011028407,2021-11-23,4.99242647058824
102900011029176,2021-11-23,8.79166666666667
102900011029275,2021-11-23,13
102900011029299,2021-11-23,13
102900011029305,2021-11-23,16.94
102900011031100,2021-11-23,4.54
102900011031582,2021-11-23,1.42
102900011031735,2021-11-23,2.8
102900011031742,2021-11-23,1.65
102900011031759,2021-11-23,2.56
102900011032022,2021-11-23,2.26
102900011032145,2021-11-23,1.55
102900011032206,2021-11-23,2.54
102900011032213,2021-11-23,4.36
102900011032220,2021-11-23,5.7
102900011032237,2021-11-23,2.78
102900011032244,2021-11-23,3.46
102900011032251,2021-11-23,2.39
102900011032343,2021-11-23,9.14
102900011032350,2021-11-23,6.98
102900011032367,2021-11-23,11.83
102900011032848,2021-11-23,2.29
102900011034262,2021-11-23,1.42
102900011034439,2021-11-23,2.42
102900011035078,2021-11-23,8.69
102900011036242,2021-11-23,2.72
102900051004294,2021-11-23,9.27
102900005115250,2021-11-23,10.3342222222222
102900005116530,2021-11-23,10
102900005116547,2021-11-23,4.38
102900005116837,2021-11-23,5.97
102900005116912,2021-11-23,9.33
102900005117353,2021-11-23,1
102900005119098,2021-11-23,14.665
102900005119104,2021-11-23,2.72
102900005119944,2021-11-23,8.08
102900005125815,2021-11-23,6.63
102900011001806,2021-11-23,4.36
102900011001813,2021-11-23,1.31763157894737
102900011007044,2021-11-23,3.12896
102900011008577,2021-11-23,4.17336538461538
102900011009246,2021-11-23,7.34
102900011010563,2021-11-23,80
102900011011058,2021-11-23,65.98
102900011011546,2021-11-23,2.01428571428571
102900011011669,2021-11-23,5.54102236421725
102900011011782,2021-11-23,8.43
102900011012482,2021-11-23,5.62
102900011012871,2021-11-23,61.29
102900011012994,2021-11-23,2.87
102900011013274,2021-11-23,2
102900011018095,2021-11-23,3.73
102900011021675,2021-11-23,40.67
102900011021699,2021-11-23,15.48
102900011023075,2021-11-23,3
102900011026793,2021-11-23,3.12
102900011030561,2021-11-23,12.58
102900011030608,2021-11-23,6.32
102900011030615,2021-11-23,10.52
102900011030622,2021-11-23,14.32
102900011030639,2021-11-23,15.51
102900011030912,2021-11-23,5.06
102900011030929,2021-11-23,1.48
102900011031599,2021-11-23,1.44
102900011031841,2021-11-23,5.21
102900011031858,2021-11-23,0.1
102900011031926,2021-11-23,2.26
102900011031995,2021-11-23,1.61
102900011032619,2021-11-23,11.18
102900011032626,2021-11-23,7.35
102900011032633,2021-11-23,8.15
102900011032640,2021-11-23,9.68
102900011033937,2021-11-23,4.69
102900011033944,2021-11-23,6.51
102900011033968,2021-11-23,12.6
102900011034330,2021-11-23,3.6
102900011034538,2021-11-23,3.25
102900011034705,2021-11-23,6.7
102900011035740,2021-11-23,7.11
102900011035788,2021-11-23,2.72
102900011036068,2021-11-23,2.85
102900011036266,2021-11-23,3.39
102900051009336,2021-11-23,16.53
106930274220092,2021-11-23,1.63684210526316
106930274620090,2021-11-23,2.8
106931885000035,2021-11-23,4
106931885000356,2021-11-23,8.14
106949711300068,2021-11-23,1.99
106949711300167,2021-11-23,2.01
106949711300259,2021-11-23,2.58
106956146480197,2021-11-23,1
106956146480203,2021-11-23,1
106957634300010,2021-11-23,1.5
106957634300058,2021-11-23,1.7
106958851400125,2021-11-23,2.72263157894737
106971533450003,2021-11-23,2.67
106971533455008,2021-11-23,2
106973223300667,2021-11-23,2
106973990980123,2021-11-23,1.5
102900005115168,2021-11-24,3.26021052631579
102900005115199,2021-11-24,37.1249504950495
102900005115625,2021-11-24,2.6
102900005115748,2021-11-24,5.08342629482072
102900005115762,2021-11-24,8.045
102900005115779,2021-11-24,6.48
102900005115786,2021-11-24,6.99852941176471
102900005115793,2021-11-24,10.36
102900005115816,2021-11-24,4.47
102900005115823,2021-11-24,5.79
102900005115854,2021-11-24,3.57221052631579
102900005115861,2021-11-24,2
102900005115878,2021-11-24,4.23
102900005115885,2021-11-24,12.2528333333333
102900005115908,2021-11-24,4.05
102900005115946,2021-11-24,5.13890909090909
102900005115960,2021-11-24,1.61
102900005115977,2021-11-24,7.37002202643172
102900005115984,2021-11-24,6.59
102900005116639,2021-11-24,6.56446043165468
102900005116776,2021-11-24,3
102900005116790,2021-11-24,5.29
102900005116806,2021-11-24,1.54151277013752
102900005118572,2021-11-24,5.68771929824561
102900005118817,2021-11-24,8.32
102900005118831,2021-11-24,4.01
102900005119975,2021-11-24,6.20201680672269
102900005122654,2021-11-24,3.82
102900005128748,2021-11-24,14.3915072933549
102900011000175,2021-11-24,5.43
102900011000571,2021-11-24,2.6
102900011002414,2021-11-24,12.0760194174757
102900011006689,2021-11-24,2.79
102900011006948,2021-11-24,8.12
102900011006955,2021-11-24,8.17465240641711
102900011007464,2021-11-24,7.41893939393939
102900011007471,2021-11-24,9.79929432013769
102900011007495,2021-11-24,20.0802590673575
102900011008133,2021-11-24,24.1445816733068
102900011008164,2021-11-24,2.8
102900011008485,2021-11-24,4.83291814946619
102900011008492,2021-11-24,4.3
102900011008515,2021-11-24,6.96669565217391
102900011008522,2021-11-24,5.28
102900011008676,2021-11-24,11.7474254742547
102900011015384,2021-11-24,30.8
102900011015391,2021-11-24,2
102900011021644,2021-11-24,4.7
102900011022849,2021-11-24,3.69324090121317
102900011022924,2021-11-24,1.4
102900011023464,2021-11-24,4.04
102900011026502,2021-11-24,12.66
102900011026618,2021-11-24,2.41
102900011027462,2021-11-24,5.63662337662338
102900011027615,2021-11-24,2
102900011029688,2021-11-24,2.4
102900011030042,2021-11-24,1.95
102900011030059,2021-11-24,2.38
102900011030097,2021-11-24,2.64
102900011030103,2021-11-24,0.86
102900011030110,2021-11-24,1.33
102900011030134,2021-11-24,1.15
102900011030141,2021-11-24,1.14
102900011030158,2021-11-24,0.99
102900011030400,2021-11-24,73.5
102900011030417,2021-11-24,141
102900011030905,2021-11-24,1.46
102900011031216,2021-11-24,6.11
102900011032176,2021-11-24,1.83
102900011032282,2021-11-24,2.5
102900011032480,2021-11-24,25.96
102900011032589,2021-11-24,4.02
102900011032787,2021-11-24,6.93
102900011033081,2021-11-24,3.24
102900011033173,2021-11-24,11.14
102900011033234,2021-11-24,2.15
102900011033241,2021-11-24,2.32
102900011033531,2021-11-24,12
102900011033562,2021-11-24,11.98
102900011033586,2021-11-24,11.98
102900011033906,2021-11-24,2.04
102900011033920,2021-11-24,4.4
102900011034200,2021-11-24,0.84
102900011034217,2021-11-24,5.11
102900011034224,2021-11-24,0.59
102900011034231,2021-11-24,0.94
102900011034316,2021-11-24,4.21
102900011034323,2021-11-24,15.7
102900011034354,2021-11-24,3.3
102900011035481,2021-11-24,5.1
102900011035764,2021-11-24,4.36
102900011035771,2021-11-24,3.5
102900011035849,2021-11-24,4.17
102900011036686,2021-11-24,3.25
102900051000890,2021-11-24,3.99
102900051009220,2021-11-24,7.28
102900051010455,2021-11-24,4.29
102900051010790,2021-11-24,10.3942857142857
106971563780002,2021-11-24,2.87
106972776821582,2021-11-24,3.23
102900005116714,2021-11-24,10.54
102900011000632,2021-11-24,6.75944055944056
102900011009970,2021-11-24,10.1
102900011033913,2021-11-24,12.27
102900011034026,2021-11-24,4.64
102900005116042,2021-11-24,7
102900005116899,2021-11-24,4.8
102900005118824,2021-11-24,9.94
102900011001561,2021-11-24,2.07287878787879
102900011001691,2021-11-24,10.7394285714286
102900011007969,2021-11-24,8.12974832214765
102900011009277,2021-11-24,4.42
102900011010891,2021-11-24,8.15
102900011018132,2021-11-24,12.3016049382716
102900011021842,2021-11-24,6.5
102900011023976,2021-11-24,4.26
102900011024010,2021-11-24,15
102900011032114,2021-11-24,4.28
102900011032732,2021-11-24,9.68
102900011034569,2021-11-24,8.5
102900011035511,2021-11-24,4.8
102900011035962,2021-11-24,6.05
102900051000944,2021-11-24,22.799262295082
102900051006229,2021-11-24,2.88
102900005116257,2021-11-24,5.59
102900005116509,2021-11-24,8.74
102900011000335,2021-11-24,2.5022009569378
102900011009444,2021-11-24,2
102900011016909,2021-11-24,5.86515679442509
102900011022764,2021-11-24,9.37
102900011033975,2021-11-24,3.81
102900011033982,2021-11-24,5.06
102900011033999,2021-11-24,6.19
102900051000463,2021-11-24,8.29
102900005116219,2021-11-24,10.6894117647059
102900005116226,2021-11-24,8.33
102900005116233,2021-11-24,7.33
102900005116905,2021-11-24,5.01904761904762
102900005116943,2021-11-24,10
102900005117056,2021-11-24,8.78254545454545
102900005117209,2021-11-24,12.04
102900005119968,2021-11-24,9.655
102900005123880,2021-11-24,11.05
102900005125808,2021-11-24,13.35
102900011000328,2021-11-24,8.06
102900011000861,2021-11-24,6.20841176470588
102900011001219,2021-11-24,13.07
102900011009772,2021-11-24,20
102900011016701,2021-11-24,8.4
102900011022030,2021-11-24,2.4
102900011023648,2021-11-24,0.33
102900011027479,2021-11-24,10.5
102900011028407,2021-11-24,5.03308823529412
102900011029176,2021-11-24,8.53888888888889
102900011029275,2021-11-24,13
102900011029299,2021-11-24,13
102900011029305,2021-11-24,16.94
102900011031100,2021-11-24,4.54
102900011031582,2021-11-24,1.42
102900011031735,2021-11-24,2.8
102900011031742,2021-11-24,1.65
102900011031759,2021-11-24,2.56
102900011032022,2021-11-24,2.26
102900011032145,2021-11-24,1.55
102900011032206,2021-11-24,2.54
102900011032213,2021-11-24,4.36
102900011032220,2021-11-24,5.7
102900011032237,2021-11-24,2.78
102900011032244,2021-11-24,3.46
102900011032251,2021-11-24,2.39
102900011032343,2021-11-24,9.14
102900011032350,2021-11-24,6.98
102900011032367,2021-11-24,11.83
102900011032848,2021-11-24,2.29
102900011034262,2021-11-24,1.42
102900011034439,2021-11-24,2.42
102900011035078,2021-11-24,8.69
102900011036242,2021-11-24,2.72
102900051004294,2021-11-24,9.52
102900005115250,2021-11-24,10.3617777777778
102900005116530,2021-11-24,10
102900005116547,2021-11-24,4.44
102900005116837,2021-11-24,5.96
102900005116912,2021-11-24,9.72
102900005117353,2021-11-24,1
102900005119098,2021-11-24,14.7
102900005119104,2021-11-24,2.7
102900005119944,2021-11-24,10.48
102900005125815,2021-11-24,6.33
102900011001806,2021-11-24,4.32
102900011001813,2021-11-24,1.29894736842105
102900011007044,2021-11-24,3.12728
102900011008577,2021-11-24,4.17333333333333
102900011009246,2021-11-24,7.34
102900011010563,2021-11-24,80
102900011011058,2021-11-24,65.98
102900011011546,2021-11-24,2.01785714285714
102900011011669,2021-11-24,5.53805111821086
102900011011782,2021-11-24,8.43
102900011012482,2021-11-24,5.62
102900011012871,2021-11-24,61.29
102900011012994,2021-11-24,2.99
102900011013274,2021-11-24,4.84
102900011018095,2021-11-24,3.73
102900011021675,2021-11-24,40.67
102900011021699,2021-11-24,15.53
102900011023075,2021-11-24,3
102900011026793,2021-11-24,3.12
102900011030561,2021-11-24,12.58
102900011030608,2021-11-24,6.32
102900011030615,2021-11-24,10.52
102900011030622,2021-11-24,14.32
102900011030639,2021-11-24,15.51
102900011030912,2021-11-24,5.06
102900011030929,2021-11-24,1.48
102900011031599,2021-11-24,1.44
102900011031841,2021-11-24,5.21
102900011031858,2021-11-24,0.1
102900011031926,2021-11-24,2.26
102900011031995,2021-11-24,1.61
102900011032619,2021-11-24,11.18
102900011032626,2021-11-24,7.35
102900011032633,2021-11-24,8.15
102900011032640,2021-11-24,9.68
102900011033937,2021-11-24,4.69
102900011033944,2021-11-24,6.51
102900011033968,2021-11-24,12.6
102900011034330,2021-11-24,3.6
102900011034538,2021-11-24,3.25
102900011034705,2021-11-24,6.7
102900011035740,2021-11-24,7.11
102900011035788,2021-11-24,2.72
102900011036068,2021-11-24,2.85
102900011036266,2021-11-24,3.39
102900051009336,2021-11-24,16.49
106930274220092,2021-11-24,1.65614035087719
106930274620090,2021-11-24,2.8
106931885000035,2021-11-24,4
106931885000356,2021-11-24,8.14
106949711300068,2021-11-24,1.99
106949711300167,2021-11-24,1.97
106949711300259,2021-11-24,2.58
106956146480197,2021-11-24,1
106956146480203,2021-11-24,1
106957634300010,2021-11-24,1.5
106957634300058,2021-11-24,1.7
106958851400125,2021-11-24,2.70578947368421
106971533450003,2021-11-24,2.58
106971533455008,2021-11-24,2
106973223300667,2021-11-24,2
106973990980123,2021-11-24,1.5
102900005115168,2021-11-25,3.28589473684211
102900005115199,2021-11-25,36.7859405940594
102900005115625,2021-11-25,2.6
102900005115748,2021-11-25,5.09470119521912
102900005115762,2021-11-25,8.06625
102900005115779,2021-11-25,6.48
102900005115786,2021-11-25,6.97691176470588
102900005115793,2021-11-25,10.36
102900005115816,2021-11-25,4.47
102900005115823,2021-11-25,5.79
102900005115854,2021-11-25,3.56810526315789
102900005115861,2021-11-25,2
102900005115878,2021-11-25,4.23
102900005115885,2021-11-25,12.2856666666667
102900005115908,2021-11-25,4.04
102900005115946,2021-11-25,5.19272727272727
102900005115960,2021-11-25,1.49
102900005115977,2021-11-25,7.37264317180617
102900005115984,2021-11-25,6.59
102900005116639,2021-11-25,6.59568345323741
102900005116776,2021-11-25,3
102900005116790,2021-11-25,5.29
102900005116806,2021-11-25,1.54469548133595
102900005118572,2021-11-25,5.74736842105263
102900005118817,2021-11-25,8.26
102900005118831,2021-11-25,3.31
102900005119975,2021-11-25,6.25294117647059
102900005122654,2021-11-25,3.83
102900005128748,2021-11-25,14.4893354943274
102900011000175,2021-11-25,5.43
102900011000571,2021-11-25,2.6
102900011002414,2021-11-25,12.054854368932
102900011006689,2021-11-25,2.79
102900011006948,2021-11-25,6.56
102900011006955,2021-11-25,8.18860962566845
102900011007464,2021-11-25,7.42909090909091
102900011007471,2021-11-25,9.79755593803787
102900011007495,2021-11-25,20.2417616580311
102900011008133,2021-11-25,24.2492828685259
102900011008164,2021-11-25,2.81
102900011008485,2021-11-25,4.84444839857651
102900011008492,2021-11-25,4.3
102900011008515,2021-11-25,6.972
102900011008522,2021-11-25,5.42
102900011008676,2021-11-25,11.7541463414634
102900011015384,2021-11-25,30.8
102900011015391,2021-11-25,2
102900011021644,2021-11-25,4.7
102900011022849,2021-11-25,3.69774696707106
102900011022924,2021-11-25,1.4
102900011023464,2021-11-25,4.05
102900011026502,2021-11-25,12.66
102900011026618,2021-11-25,2.41
102900011027462,2021-11-25,5.63770562770563
102900011027615,2021-11-25,2
102900011029688,2021-11-25,2.4
102900011030042,2021-11-25,1.95
102900011030059,2021-11-25,2.38
102900011030097,2021-11-25,2.64
102900011030103,2021-11-25,0.86
102900011030110,2021-11-25,1.33
102900011030134,2021-11-25,1.15
102900011030141,2021-11-25,1.14
102900011030158,2021-11-25,0.99
102900011030400,2021-11-25,73.5
102900011030417,2021-11-25,141
102900011030905,2021-11-25,1.46
102900011031216,2021-11-25,6.11
102900011032176,2021-11-25,1.83
102900011032282,2021-11-25,2.5
102900011032480,2021-11-25,25.96
102900011032589,2021-11-25,4.02
102900011032787,2021-11-25,6.93
102900011033081,2021-11-25,3.24
102900011033173,2021-11-25,11.14
102900011033234,2021-11-25,2.15
102900011033241,2021-11-25,2.32
102900011033531,2021-11-25,12
102900011033562,2021-11-25,11.98
102900011033586,2021-11-25,11.98
102900011033906,2021-11-25,2.04
102900011033920,2021-11-25,4.4
102900011034200,2021-11-25,0.84
102900011034217,2021-11-25,5.11
102900011034224,2021-11-25,0.59
102900011034231,2021-11-25,0.94
102900011034316,2021-11-25,4.21
102900011034323,2021-11-25,15.7
102900011034354,2021-11-25,3.3
102900011035481,2021-11-25,5.1
102900011035764,2021-11-25,4.36
102900011035771,2021-11-25,3.5
102900011035849,2021-11-25,4.17
102900011036686,2021-11-25,3.25
102900051000890,2021-11-25,3.99
102900051009220,2021-11-25,7.28
102900051010455,2021-11-25,4.34
102900051010790,2021-11-25,10.3990476190476
106971563780002,2021-11-25,2.87
106972776821582,2021-11-25,3.23
102900005116714,2021-11-25,10.69
102900011000632,2021-11-25,6.80699300699301
102900011009970,2021-11-25,9.52
102900011033913,2021-11-25,12.27
102900011034026,2021-11-25,4.64
102900005116042,2021-11-25,7
102900005116899,2021-11-25,4.8
102900005118824,2021-11-25,9.82
102900011001561,2021-11-25,2.07727272727273
102900011001691,2021-11-25,10.7552380952381
102900011007969,2021-11-25,8.13664429530201
102900011009277,2021-11-25,4.05
102900011010891,2021-11-25,8.14
102900011018132,2021-11-25,12.3081930415264
102900011021842,2021-11-25,7
102900011023976,2021-11-25,4.26
102900011024010,2021-11-25,15
102900011032114,2021-11-25,4.28
102900011032732,2021-11-25,9.68
102900011034569,2021-11-25,8.5
102900011035511,2021-11-25,4.8
102900011035962,2021-11-25,6.05
102900051000944,2021-11-25,22.8074180327869
102900051006229,2021-11-25,2.88
102900005116257,2021-11-25,5.59
102900005116509,2021-11-25,8.705
102900011000335,2021-11-25,2.50224880382775
102900011009444,2021-11-25,2
102900011016909,2021-11-25,5.8718118466899
102900011022764,2021-11-25,9.48
102900011033975,2021-11-25,3.81
102900011033982,2021-11-25,5.06
102900011033999,2021-11-25,6.19
102900051000463,2021-11-25,8.29
102900005116219,2021-11-25,10.7088235294118
102900005116226,2021-11-25,7.86
102900005116233,2021-11-25,7.33
102900005116905,2021-11-25,5.01809523809524
102900005116943,2021-11-25,9.78
102900005117056,2021-11-25,8.79757575757576
102900005117209,2021-11-25,12.045
102900005119968,2021-11-25,9.64
102900005123880,2021-11-25,11.26
102900005125808,2021-11-25,13.35
102900011000328,2021-11-25,8.06
102900011000861,2021-11-25,6.22438235294118
102900011001219,2021-11-25,12.74
102900011009772,2021-11-25,20
102900011016701,2021-11-25,8.32
102900011022030,2021-11-25,2.4
102900011023648,2021-11-25,0.33
102900011027479,2021-11-25,10.48
102900011028407,2021-11-25,5.07375
102900011029176,2021-11-25,8.28611111111111
102900011029275,2021-11-25,13
102900011029299,2021-11-25,13
102900011029305,2021-11-25,16.94
102900011031100,2021-11-25,4.54
102900011031582,2021-11-25,1.42
102900011031735,2021-11-25,2.8
102900011031742,2021-11-25,1.65
102900011031759,2021-11-25,2.56
102900011032022,2021-11-25,2.26
102900011032145,2021-11-25,1.55
102900011032206,2021-11-25,2.54
102900011032213,2021-11-25,4.36
102900011032220,2021-11-25,5.7
102900011032237,2021-11-25,2.78
102900011032244,2021-11-25,3.46
102900011032251,2021-11-25,2.39
102900011032343,2021-11-25,9.14
102900011032350,2021-11-25,6.98
102900011032367,2021-11-25,11.83
102900011032848,2021-11-25,2.29
102900011034262,2021-11-25,1.42
102900011034439,2021-11-25,2.42
102900011035078,2021-11-25,8.69
102900011036242,2021-11-25,2.72
102900051004294,2021-11-25,9.54
102900005115250,2021-11-25,10.3893333333333
102900005116530,2021-11-25,10
102900005116547,2021-11-25,4.4
102900005116837,2021-11-25,5
102900005116912,2021-11-25,9.73
102900005117353,2021-11-25,1
102900005119098,2021-11-25,14.7
102900005119104,2021-11-25,2.69
102900005119944,2021-11-25,10.48
102900005125815,2021-11-25,6.34
102900011001806,2021-11-25,4.28
102900011001813,2021-11-25,1.28026315789474
102900011007044,2021-11-25,3.1256
102900011008577,2021-11-25,4.17330128205128
102900011009246,2021-11-25,7.36
102900011010563,2021-11-25,80
102900011011058,2021-11-25,65.98
102900011011546,2021-11-25,2.02142857142857
102900011011669,2021-11-25,5.53507987220447
102900011011782,2021-11-25,8.43
